报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),1626451,1599979,936482,1636479,1221981,1114344,788163,765027,891787,905794,753781,982752,1015533,928202,1260819,938094,1195772,923321,943339,1038717,1570254,1111384,1062450,1215689,1353511,1046439,867002,1367858,1199623,1040196,954791,892928,604330,627761,545205,630274,625611,776478,576587,966156,475342,332522,753276,431368,351686,328147,343426,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,9375,9001,9621,9544,9615,--,--,--,--,0,0,0,0,0,0,0,0,6707,--,--,0,--,0,21274,10018,
衍生金融资产(万元),37563,16781,25836,16038,8162,11698,27860,11329,12756,12114,13947,16280,9418,14064,26114,8455,6764,3719,9173,4146,4945,6462,5527,14957,4421,27226,14745,22642,19943,43392,13263,6838,750,5299,14189,3255,20811,5020,1548,--,42118,--,--,--,--,0,0,
应收票据(万元),--,405001,361093,306230,286362,249706,243226,231503,203194,190145,197779,166037,138153,124406,80639,73975,90810,109892,75533,68933,59384,76221,35759,54633,92707,97368,56336,90894,100786,69203,63654,52868,61279,67874,35163,47146,64670,67592,66626,81689,117796,154153,167493,153290,159565,127302,113398,
应收账款(万元),--,2137310,2183667,1735517,1717496,1740170,1396121,1219511,1102386,1225563,1439961,1138940,1233550,1411813,1407557,1064551,1264997,1403885,1480679,1247769,1309549,1391186,1494237,1283881,1347723,1468772,1481448,1237625,1287471,1353013,1027259,1020023,978432,984604,969127,770363,715615,729649,712824,683298,692661,599180,620138,505988,546153,551631,620403,
预付款项(万元),107962,58510,56461,126492,127987,122936,68851,68358,67999,68096,57397,58611,66624,92700,74148,114007,101227,98237,43495,79119,116736,107337,101089,141876,141037,172112,103224,198896,152657,189504,122852,100273,122196,119607,102422,203708,199327,127664,65914,112347,90639,60389,53717,29960,29182,366141,39746,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,--,--,--,--,--,--,0,0,
