报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),916683,998801,1310388,1263533,950471,1184080,997810,1164475,697259,864120,849672,790717,711936,523210,1106032,1056298,980237,948646,871826,832309,780573,654874,582395,480840,448824,398819,323269,238962,227598,241561,193789,149183,111670,127769,109226,92775,75243,73471,68559,94245,69305,64430,80088,70807,68944,90360,
结算备付金(万元),77,85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
交易性金融资产(万元),732777,475213,118381,166562,481861,408651,788765,584267,625771,615255,605001,601194,431372,604224,30229,23502,23345,24352,24937,22792,25878,27667,27465,28330,30329,25323,37632,54758,8020,8435,14046,215,200,217,159,104,0,0,79,211,328,495,3076,319,189,889,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,--,0,--,0,
应收票据(万元),59707,59697,104250,87797,75763,78857,84397,93509,108255,98380,75967,71838,74650,78406,83026,96874,136448,154849,149755,135759,116883,137660,137125,147855,145965,183470,228628,230539,204438,209974,198613,154565,129398,113424,96413,71902,53775,70081,97510,85779,126645,122925,41496,66239,39953,159421,
应收账款(万元),105805,107208,114769,119737,100981,105335,115356,112747,103128,106528,96666,103002,90188,76999,109861,94064,89316,77856,77577,85142,79963,76290,62582,61883,64287,47603,57914,52650,54399,42106,54963,45804,46413,39973,42352,40890,37225,37379,54868,67401,40096,42738,53612,64019,45509,43929,
预付款项(万元),31212,25682,35123,29317,26796,25694,37858,33567,32875,35381,40891,39481,61426,52709,42779,46832,48050,34112,57042,65971,61882,46317,53324,50376,45275,33990,42896,40159,52369,42972,39224,42208,36465,29149,31851,24500,24027,25240,32382,33161,18911,19985,26992,20502,32088,23561,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收利息(万元),13015,5151,4839,4030,11877,4019,3607,2561,1726,5383,808,753,1247,774,--,22,--,6,--,--,--,--,--,0,--,--,--,--,--,364,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,
应收股利(万元),4595,4595,6676,6676,6676,10112,6676,9676,2320,2320,568,3428,3428,3428,3428,3428,3602,3602,1027,1027,1027,1027,288,288,288,288,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,--,0,0,0,
