报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),35061,28295,34553,50280,42857,42757,49460,54899,69129,72728,91981,97659,91404,67673,73019,73870,56990,57510,65636,61333,55788,55888,55359,52939,49608,49442,47342,49424,42826,43695,45341,49528,49646,58904,63320,66637,4346,6230,6705,6191,7791,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收票据(万元),685,1019,5022,1282,1346,1733,3044,3365,2045,2038,2319,2323,1938,1021,2195,2935,2391,2472,2673,3341,1310,966,2541,4324,1908,1180,1146,2520,1380,1499,1590,3023,633,154,565,571,659,41,332,80,--,
应收账款(万元),43708,36989,31807,36489,33377,34469,32752,33878,26810,26898,25870,27705,29376,18895,16652,17733,18524,18322,20958,25475,25326,22192,19734,22112,17895,15536,13379,14354,12781,12077,12119,11550,10739,8430,6138,7432,5645,7002,6316,3789,2977,
预付款项(万元),5711,4430,4035,2403,3131,1799,1961,1036,2936,2744,1272,621,1346,285,421,315,929,843,578,300,949,1540,1687,369,1776,1845,2611,776,1661,1510,1534,3697,786,1618,935,866,1895,1585,898,64,126,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收利息(万元),--,7,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
其他应收款(万元),5787,4774,3636,3526,4384,3800,5534,5561,7572,7643,3755,3305,3127,913,664,754,2022,1756,881,1319,1840,2188,1771,1158,2605,3216,2383,1416,2622,2341,1532,1034,1234,1301,1018,689,936,615,685,214,1350,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
存货(万元),33293,34457,31738,27143,26232,22508,23544,19291,26600,23086,23508,21356,19735,6472,6287,5694,6534,6308,6434,6319,6764,6353,5747,5632,6581,5412,4596,4646,5166,4579,4785,3552,3726,3406,2674,2081,2348,1955,1613,997,1481,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
其他流动资产(万元),5504,12327,18677,19387,11078,7812,833,712,369,305,337,655,431,319,388,210,10069,9074,127,137,54,54,274,71,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,10,
流动资产合计(万元),129748,122299,129467,140515,122404,114878,117127,118742,135461,135442,149042,153623,147356,95578,100425,102313,97460,96284,97286,98223,92031,89180,87112,86605,80373,76630,71456,73136,66435,65702,66902,72384,66764,73813,74650,78274,15829,17427,16548,11335,13736,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
可供出售金融资产(万元),2420,2420,2420,2420,2420,2420,2420,2420,3727,1727,1727,1727,1727,500,1000,1000,1030,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,752,768,980,860,984,1697,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
长期应收款(万元),5926,4361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
长期股权投资(万元),1414,1414,1342,1501,1990,1938,1880,1947,--,--,--,--,--,--,--,--,--,1030,1000,1000,1000,1000,1000,--,--,--,--,--,--,--,--,432,337,0,--,0,0,--,--,--,123,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
投资性房地产(万元),2395,2437,2480,2522,2531,2573,2615,2657,2699,1732,1759,1785,1910,1938,1966,1994,2022,2049,2077,2105,893,906,918,929,--,--,--,--,428,437,446,455,464,473,482,491,500,509,527,563,661,
固定资产原值(万元),--,45724,--,45025,--,44349,--,39814,--,34937,--,34768,--,26715,--,26665,--,26330,--,26161,--,26409,--,26272,--,24100,--,23627,--,6503,--,6012,--,4779,--,4500,0,--,--,--,--,
累计折旧(万元),--,17706,--,16229,--,15060,--,13575,--,12419,--,11190,--,8185,--,7310,--,6519,--,5593,--,4989,--,4113,--,3318,--,2498,--,2395,--,2068,--,1724,--,1466,0,--,--,--,--,
固定资产净值(万元),--,28018,--,28796,--,29289,--,26239,--,22518,--,23577,--,18530,--,19355,--,19811,--,20568,--,21420,--,22160,--,20782,--,21129,--,4108,--,3944,--,3056,--,3034,0,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
固定资产(万元),28238,28018,28198,28796,28750,29289,25598,26239,21014,22518,22986,23577,21746,18530,18961,19355,19382,19811,20224,20568,21320,21420,21739,22160,20598,20782,20763,21129,16037,4108,3849,3944,3078,3056,3030,3034,3131,3198,2978,2662,1232,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,0,19,0,378,378,286,193,1306,1300,--,--,4433,15545,13231,10077,11375,8686,5724,4250,1689,194,106,--,2,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
