报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),15008,10958,15651,14917,11167,10419,14760,24927,32948,15607,15777,8154,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),110,--,57,267,--,--,21,71,31,3,--,--,
应收账款(万元),2715,2525,2420,1865,2559,3244,2908,2385,4059,3448,1822,1742,
预付款项(万元),1244,1596,1911,851,1213,864,393,554,1101,1044,398,4440,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1821,1709,1101,1335,1400,1458,2400,1629,941,715,923,2204,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),11921,12940,12406,13692,16333,16402,23013,22288,20502,20441,20352,12614,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),14720,14163,13056,12262,10953,9962,9500,7952,7315,6774,6017,4463,
流动资产合计(万元),47539,43891,46602,45190,43625,42348,52996,59804,66896,48033,45289,33618,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),442,442,228,228,228,228,228,228,--,228,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,228,--,777,228,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),8906,9005,9056,9230,3428,3478,3578,3779,3929,--,--,--,
固定资产原值(万元),--,81916,--,82364,87535,86419,62680,--,32427,--,--,--,
累计折旧(万元),--,20745,--,19293,18353,16844,14319,--,9762,--,--,--,
固定资产净值(万元),--,61170,--,63072,69182,69574,48361,--,22665,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),60167,61170,61848,63072,69182,69574,48361,23352,22665,22497,22604,20659,
在建工程(万元),12294,8681,6202,5056,3897,2517,21090,28306,13380,10710,1904,2169,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),743,745,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,224,263,209,155,175,234,222,258,171,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),17654,17767,17494,17590,18352,18455,18466,8489,7429,4674,4650,1180,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),2036,2036,309,309,309,309,309,309,309,--,--,--,
长期待摊费用(万元),386,246,214,231,233,253,296,324,331,355,375,392,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),17,14,4,4,2,8,6,2,8,3,2,1,
其他非流动资产(万元),567,67,67,139,139,139,63,237,602,4358,402,--,
非流动资产合计(万元),103213,100173,95422,96083,96034,95170,92552,65201,49115,43047,30971,24801,
资产总计(万元),150752,144064,142024,141274,139659,137518,145548,125005,116010,91081,76260,58419,
短期借款(万元),900,1300,380,19730,22619,24629,35000,34903,37710,31586,22032,15206,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,45,--,--,--,--,--,
应付账款(万元),5383,4789,5772,7398,6698,6493,9478,4595,4574,5659,5620,3344,
预收账款(万元),5113,3930,3867,3494,3399,2140,2708,1593,965,897,876,1267,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1323,1235,1207,1206,1123,1031,900,675,574,513,564,740,
应交税费(万元),260,203,326,674,524,296,353,138,89,109,76,360,
应付利息(万元),14,12,12,54,51,59,85,89,74,71,55,40,
应付股利(万元),--,1373,--,--,--,--,--,--,98,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4112,3950,4545,3935,3814,3752,3035,2968,1658,903,623,563,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3020,3020,2785,7285,5950,6450,3641,1000,270,270,400,300,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),20126,19813,18894,43776,44178,44849,55245,45962,46011,40007,30246,21820,
长期借款(万元),6063,3911,4066,8551,11350,10850,10709,8500,6930,6930,6300,3700,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,133,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4718,3962,4269,4097,1991,2025,1925,375,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),10780,7873,8335,12647,13341,12875,12634,8875,7063,6930,6300,3700,
负债合计(万元),30906,27686,27229,56423,57519,57725,67879,54837,53074,46937,36546,25520,
实收资本(或股本)(万元),17867,17867,17867,13400,13400,13400,13400,13400,13400,11000,11000,11000,
资本公积(万元),52064,52064,52015,30327,30327,30327,30327,30594,30594,15800,15800,15800,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3029,3029,3029,3029,2244,2244,2244,1528,1036,1036,598,193,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),40863,38271,37583,34106,32090,29506,27186,22019,15244,14343,10317,4937,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113823,111231,110494,80862,78062,75477,73158,67541,60273,42178,37715,31929,
少数股东权益(万元),6023,5148,4301,3988,4078,4316,4511,2628,2663,1966,1999,970,
所有者权益(或股东权益)合计(万元),119845,116378,114795,84850,82140,79793,77669,70168,62936,44144,39714,32899,
负债和所有者权益(或股东权益)总计(万元),150752,144064,142024,141274,139659,137518,145548,125005,116010,91081,76260,58419,		
  
