报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),4284135,4059180,3700946,3446070,3644423,3466592,3366114,3057323,2702102,2637419,2536852,2285250,2421691,2238211,2081646,2004494,2277686,2576350,2457561,2575606,2880591,2784551,2576758,2319104,2288317,2155086,1903042,1821157,1619066,1413446,1147308,994321,954366,754359,656357,484635,709728,592540,583872,518424,522863,406077,468873,427632,380338,278626,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1782,1900,1528,1629,1770,1827,1775,2058,2248,2076,2069,2074,2580,2371,1061,809,809,809,809,809,809,809,1617,1624,1745,888,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1719607,1118820,1043422,1152780,1315911,957910,848368,1115190,1616761,866534,583065,742502,762246,736942,736440,895215,915357,362548,410404,424710,288555,259422,167128,239950,237402,193867,165624,161909,251651,218062,142552,127695,141076,184213,101178,56610,29835,60175,51100,35205,39770,52394,43807,37999,70084,66972,
应收账款(万元),15312,10957,11731,12175,15356,10770,12769,12432,14605,10695,12097,14236,21478,12295,13014,13300,9468,7547,12779,12200,13714,8100,13952,11147,9130,7562,10761,9018,13566,8931,9526,12143,10620,10276,21886,8105,4142,517,2036,1646,6212,679,6009,1068,6253,626,
预付款项(万元),45936,19806,28515,23748,36305,27165,28184,31401,38949,33213,19825,19904,21110,29816,56775,22405,14525,21365,37559,22675,10949,25872,27866,25200,26322,25450,24181,21846,27516,32838,19191,32311,34843,19569,18468,13904,4123,4546,1193,1050,502,762,250,560,172,285,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),69859,61314,74972,82986,69601,60402,55303,57995,43480,39851,39392,37159,25610,21640,30867,34230,29618,35520,45587,46812,44682,41818,42992,37742,29447,29594,13664,14783,3987,6371,1756,4818,1206,2934,202,1359,1309,5282,201,4934,672,4322,2206,3406,1106,2390,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4574,2113,4042,2525,3103,1878,7694,6333,3221,1944,3418,2619,3792,1956,8711,2958,3028,2333,4994,3629,3514,2569,12360,5745,5188,4278,4895,5225,6198,3770,5854,7144,9763,6886,5024,2908,3776,2594,2972,2911,2927,2759,3184,2827,2653,2506,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),1050547,1055780,991326,962761,936404,925737,944295,935587,892979,870085,853081,850721,825365,809149,753149,731659,707796,688559,698817,689060,675249,668002,634680,608084,570759,553650,486042,483504,455101,451478,401221,400923,375644,347684,326442,321992,208479,207693,191565,189149,174097,180587,163047,166090,148523,150802,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),7189969,6327970,5854955,5683044,6021102,5450454,5262727,5216260,5312099,4459741,4047731,3952392,4081291,3850008,3680602,3704261,3957478,3694222,3667701,3774692,3919036,3792233,3477265,3248601,3168334,2971314,2609984,2519499,2379333,2136971,1729477,1581430,1530097,1328292,1130618,890321,962200,874155,833747,754128,747852,648389,688992,641205,610874,503094,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),86285,86285,81704,81704,79464,79464,77634,77744,86601,90201,87981,87981,86786,86786,84761,83481,84058,12058,11381,11394,12014,12035,11655,11655,12088,13088,12643,2843,3252,3252,6780,2580,2998,2998,2506,2506,2747,2747,2496,2496,2639,2639,2375,2375,2639,2639,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,1393916,--,1374992,--,1369809,--,1328180,--,1326085,--,1320753,--,1305176,--,1266696,--,1267291,--,1217301,--,1174427,--,1153974,--,1153186,--,1148287,--,1133794,--,1128126,--,1118697,--,1076942,--,775109,--,791604,--,766374,--,777675,--,772442,
累计折旧(万元),--,864119,--,843433,--,826162,--,810261,--,791283,--,763757,--,737480,--,704814,--,679024,--,653558,--,624648,--,593024,--,562625,--,530428,--,496393,--,459419,--,425015,--,390190,--,341616,--,320371,--,299253,--,275692,--,252997,
固定资产净值(万元),--,529797,--,531559,--,543647,--,517919,--,534802,--,556996,--,567695,--,561882,--,588268,--,563743,--,549779,--,560949,--,590560,--,617859,--,637401,--,668708,--,693681,--,686752,--,433493,--,471234,--,467121,--,501983,--,519445,
固定资产减值准备(万元),--,538,--,538,--,538,--,47,--,47,--,47,--,47,--,47,--,55,--,55,--,55,--,55,--,55,--,55,--,55,--,88,--,88,--,55,--,55,--,55,--,55,--,55,--,55,
固定资产(万元),521028,529258,527780,531021,535777,543109,507583,517872,524334,534755,544707,556949,556116,567648,571448,561835,574602,588213,549633,563688,576084,549724,547786,560894,577544,590506,606604,617804,621219,637346,653896,668619,680775,693593,672508,686697,424580,433438,460827,471179,460842,467066,493424,501928,508215,519391,
在建工程(万元),46111,27165,29385,32454,34844,29288,67979,65161,62129,55477,51523,44234,46116,38453,38975,37562,29304,22309,68338,59915,57789,85559,98674,96600,91072,78749,65257,63370,60360,51464,41353,35353,27138,21846,45605,42293,41155,32772,12938,12938,27910,32290,9121,5221,5058,1818,
工程物资(万元),176,176,176,176,176,167,167,167,167,167,235,235,--,--,--,89,89,176,176,136,87,87,87,87,462,462,396,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),91,29,42,46,43,38,392,55,3,8,12,10,59,--,1688,1749,309,2306,145,303,2,--,51,25,79,--,392,2,-32,--,-8,15,-0,0,25,28,29,--,201,195,220,--,32,40,15,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),40523,39936,40101,40211,40338,40245,40506,40826,41058,41169,41378,41633,41880,42157,40753,28949,29152,29364,28616,28651,28784,28976,29186,29415,29622,29748,29444,29609,29786,29960,30138,30357,30589,30809,31031,31259,6051,6090,6145,6181,6209,6249,6288,6328,6368,6407,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,12,--,--,--,--,--,
商誉(万元),162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,--,0,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),12067,13173,11815,12528,12346,12595,9653,9626,10275,8866,9645,8156,5546,5245,4732,5286,5700,6247,6271,6822,7626,7422,5174,5026,5200,4877,5549,5475,6320,7054,6313,5457,9104,6636,8597,7465,--,--,1103,1103,--,--,157,157,96,82,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),68257,67987,62099,61871,62290,61800,67587,68300,61481,63998,43227,47162,48480,50306,42482,46459,50880,57893,56077,59643,48566,48566,17078,14179,1679,1679,1153,1153,1141,1141,574,574,980,574,439,439,439,439,458,458,527,532,586,584,584,584,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),774821,764293,753385,760293,765560,766987,771782,780033,786329,794922,778989,786642,785265,790879,785122,765571,774255,718728,720799,730714,731113,732530,709853,718045,717907,719270,721600,720420,722208,730379,739208,743117,751745,756617,760710,770688,475002,475487,484168,494550,498359,508776,511983,516632,522974,530921,
资产总计(万元),7964790,7092263,6608340,6443337,6786662,6217441,6034510,5996293,6098428,5254663,4826719,4739034,4866556,4640887,4465724,4469832,4731733,4412950,4388500,4505406,4650149,4524764,4187118,3966646,3886241,3690584,3331584,3239919,3101542,2867350,2468685,2324547,2281842,2084909,1891329,1661009,1437202,1349642,1317915,1248678,1246211,1157165,1200975,1157838,1133848,1034015,
