报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),19556,17445,7151,8416,3077,5277,3578,4350,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,53,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),20,3,15,11,--,15,10,47,
应收账款(万元),4106,4221,3904,5147,5074,4414,4364,3503,
预付款项(万元),312,159,116,113,109,474,91,134,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),243,261,169,418,214,500,447,506,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),5786,5567,5038,5067,5912,7562,7004,5199,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),17539,18115,4668,6485,4839,2017,3489,682,
流动资产合计(万元),47563,45770,21060,25658,19225,20313,18983,14421,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,17,96,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),264,272,261,268,301,296,--,--,
固定资产原值(万元),--,18809,--,18760,18575,--,--,--,
累计折旧(万元),--,7022,--,6581,5509,--,--,--,
固定资产净值(万元),--,11787,--,12179,13066,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),11729,11787,11965,12179,13066,13144,4797,5304,
在建工程(万元),32,32,58,32,37,377,5578,2040,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),1,--,0,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),2937,2956,2945,2963,3028,3089,3216,3287,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),49,51,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),450,409,410,412,301,161,143,91,
其他非流动资产(万元),--,--,220,199,128,48,9,--,
非流动资产合计(万元),15463,15507,15860,16052,16861,17115,13759,10819,
资产总计(万元),63025,61277,36920,41709,36086,37428,32742,25240,
短期借款(万元),--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),2944,2485,2394,2868,2820,3746,3546,2472,
应付账款(万元),2961,2893,2615,3253,2793,3733,3793,1864,
预收账款(万元),1030,1071,1133,524,755,498,408,371,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1265,1321,1192,1405,1264,1179,1115,784,
应交税费(万元),264,407,490,517,528,429,337,208,
应付利息(万元),--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,446,1,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),329,343,315,352,358,420,436,484,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),17,17,17,17,17,6,6,--,
流动负债合计(万元),8810,8538,8155,8937,8536,10011,10087,6184,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),736,741,745,749,766,268,274,--,
递延所得税负债(万元),--,--,--,--,--,8,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),736,741,745,749,766,276,274,0,
负债合计(万元),9546,9279,8900,9686,9302,10287,10361,6184,
实收资本(或股本)(万元),6800,6800,5100,5100,5100,5100,5100,5100,
资本公积(万元),27176,27176,6693,6693,6693,6469,6469,6469,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2393,2393,2393,2393,1894,1480,884,368,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),17105,15634,13839,17843,13098,13607,9119,5861,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),53479,51999,28020,32023,26784,26655,21572,17798,
少数股东权益(万元),--,--,--,--,--,486,809,1259,
所有者权益(或股东权益)合计(万元),53479,51999,28020,32023,26784,27141,22381,19057,
负债和所有者权益(或股东权益)总计(万元),63025,61277,36920,41709,36086,37428,32742,25240,		
  
