报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),245612,191720,326091,325934,335542,342477,375562,37720,26277,30466,40890,56440,53141,59037,60249,83512,80350,82863,68798,82545,98463,104957,110637,129853,126179,135357,160461,175676,181986,192562,9451,9222,7050,3749,2904,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,29,1,--,--,--,--,--,--,--,0,4,--,--,--,--,0,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),2737,3946,6144,6665,6754,9826,4112,1669,3391,3296,2723,1886,2311,2285,--,30,30,--,140,70,30,--,6,45,--,2504,--,--,100,0,50,0,0,0,0,
应收账款(万元),58384,54285,51371,53657,68682,67641,64349,64421,62851,57351,55569,48837,53335,55887,74102,80934,72314,64220,58220,44035,44035,52734,57875,38914,26943,26362,31361,29374,24194,36944,27097,20560,19199,15603,11009,
预付款项(万元),779,440,519,719,783,448,1107,1329,1108,792,1135,909,795,752,723,6841,7975,5764,6195,5919,7531,8073,6081,8680,3621,2763,3804,1598,1915,5777,1272,1433,1380,948,460,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收利息(万元),2448,2012,4611,3118,2225,827,37,32,36,62,50,42,111,65,143,297,337,332,351,312,158,2581,2615,2176,1995,1356,1962,1254,--,0,--,0,0,0,0,
应收股利(万元),--,--,81,79,--,--,--,--,--,--,--,--,--,--,914,914,914,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,
其他应收款(万元),4039,2449,2441,2532,3401,3289,4261,5515,4002,3925,4206,2016,2271,962,5247,2344,2469,1198,1509,3341,2960,4184,2916,1703,1387,1808,1426,1283,1251,1591,1469,1169,1133,9866,5141,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
存货(万元),43529,40449,42403,39946,42707,40719,44463,41957,44030,42047,41468,43133,36423,31515,32111,35794,35102,30332,33534,28972,30028,27047,38567,38065,27535,26565,26445,16319,12059,10105,12350,9829,6989,6804,7013,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
其他流动资产(万元),73873,125200,2345,2184,1783,1462,1587,1002,2096,1936,1897,3147,2030,1707,1572,--,--,--,--,--,20,--,72,133,--,--,--,--,--,0,171,171,50,0,0,
流动资产合计(万元),431399,420501,436006,434834,461877,466689,495478,153645,143791,139875,147937,156410,150416,152210,175090,210667,199491,184709,168747,165193,183226,199576,218770,219569,187664,196715,225459,225504,221506,246978,51860,42383,35800,36970,26527,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,0,
长期股权投资(万元),69969,70558,79749,100528,102263,103390,107717,107993,108328,108380,69561,28366,28638,28403,26750,26929,27005,226,232,244,256,277,296,294,--,--,--,--,--,0,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
投资性房地产(万元),12488,12778,12829,9843,10571,11075,14294,14109,7499,563,571,579,587,594,315,319,324,328,333,337,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,
