报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),458267,444826,471893,479391,310916,409903,702827,286217,262696,441082,477050,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),9726,8566,9791,10150,3973,3917,11391,80,--,--,13375,
衍生金融资产(万元),13216,10237,5963,10158,23869,28558,60120,18893,43058,45279,--,
应收票据(万元),26874,21798,22640,17169,13269,22663,11923,12754,13153,26581,10960,
应收账款(万元),66132,212141,95215,242202,133240,409537,574664,269239,63289,74852,37072,
预付款项(万元),301866,368434,679032,316162,178153,359724,139368,77062,75114,49990,91951,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1556,1403,1608,2377,2131,2169,1166,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,2226,--,
其他应收款(万元),118533,112040,113179,101337,115882,125339,89998,93784,183751,104727,61132,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1008626,974751,934021,778372,783495,653297,770913,842637,1058735,1086254,1041878,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),351705,438877,456544,422483,489470,238934,405957,139896,144532,98563,108356,
流动资产合计(万元),2356501,2593072,2789887,2379801,2054398,2254041,2768327,1740561,1844328,1929553,1841774,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),411112,115813,99613,107835,95221,59230,69381,20055,27613,38576,--,
持有至到期投资(万元),--,6701,40880,--,53421,90554,46895,--,--,1390,902,
长期应收款(万元),59555,49626,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),56891,495729,343259,342008,304893,293977,287909,347645,50024,54687,76005,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),529,534,538,543,547,552,645,894,404,5696,--,
固定资产原值(万元),--,1006642,--,967228,944150,929875,912616,--,--,--,--,
累计折旧(万元),--,459712,--,423097,406064,385040,350523,--,--,--,--,
固定资产净值(万元),--,546930,--,544131,538086,544835,562093,--,--,--,--,
固定资产减值准备(万元),--,2633,--,2425,1157,2425,2425,--,--,--,--,
固定资产(万元),534926,544297,535547,541706,536929,542410,559668,604131,736709,797196,508259,
在建工程(万元),442410,439550,462082,442537,382095,357570,289222,173892,164130,99372,106960,
工程物资(万元),21,21,21,21,26,103,21,21,60,21,36,
固定资产清理(万元),27,190,123,123,1,1,1,1,8,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),371286,379006,385489,389717,381848,383431,385232,424736,609448,663714,380981,
开发支出(万元),1743,1009,465,120,3104,2545,1675,--,--,--,--,
商誉(万元),53708,54961,55962,56072,53952,53397,52068,50304,47099,53104,46581,
长期待摊费用(万元),214,237,63,73,46,64,82,394,593,890,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),62369,35939,47751,31185,15725,17430,7584,11338,12934,20257,14909,
其他非流动资产(万元),150643,148863,151610,150391,154396,130589,41191,29207,18119,16690,--,
非流动资产合计(万元),2145434,2272477,2123405,2062331,1982203,1931852,1741572,1662618,1667141,1751592,1134633,
资产总计(万元),4501935,4865549,4913291,4442132,4036601,4185893,4509900,3403179,3511469,3681146,2976407,
短期借款(万元),1311089,1277097,1303267,1290102,1399406,1523479,1889643,1142104,959856,1077843,779836,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),36,36,36,782,887,2042,--,861,568,--,--,
衍生金融负债(万元),37032,25076,15295,32821,29433,32144,1713,4332,--,--,--,
应付票据(万元),16000,13053,33090,32856,3002,3626,10488,16212,--,--,--,
应付账款(万元),339038,464955,645598,390942,174446,262357,432871,164014,356508,239410,324720,
预收账款(万元),132361,167298,149832,46379,109999,173492,34372,33746,41351,44072,29744,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),16816,16791,16072,15901,16110,15988,13947,13276,26623,30308,26904,
应交税费(万元),17924,14395,13446,25428,14612,8849,45682,23533,9876,9724,14020,
应付利息(万元),2648,4583,2333,4371,7325,5073,937,2165,1312,4233,6,
应付股利(万元),--,--,--,--,265,265,265,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),512947,526981,587290,421563,494627,445876,542935,364980,305541,295382,284902,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),91836,107468,105790,100763,--,16741,30298,116195,53746,--,--,
其他流动负债(万元),14150,60297,54777,49911,58085,4480,2017,--,3697,19869,68595,
流动负债合计(万元),2491876,2678030,2926827,2411820,2308198,2494414,3005168,1881415,1759079,1720842,1528727,
长期借款(万元),575838,528768,379630,492306,189418,184143,168011,127064,256187,403792,275046,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),20195,23698,23633,23633,23567,23501,21868,--,--,--,--,
专项应付款(万元),580,580,580,580,--,--,--,--,630,2000,--,
预计非流动负债(万元),9486,9768,9824,9393,7450,7021,6538,2451,23143,24587,--,
长期递延收益(万元),73802,76048,77050,78828,79694,81652,85979,93476,87902,86459,--,
递延所得税负债(万元),17507,18496,19040,21649,19237,20990,21555,22205,35391,52709,15761,
其他非流动负债(万元),--,--,--,--,30,--,--,--,3413,30351,1817,
非流动负债合计(万元),697407,657358,509757,626389,319397,317308,303950,245196,406666,599896,292624,
负债合计(万元),3189283,3335389,3436584,3038209,2627594,2811721,3309118,2126611,2165745,2320739,1821351,
实收资本(或股本)(万元),697297,697297,697297,627497,627497,627497,627497,627497,627497,627497,594997,
资本公积(万元),368547,368547,368660,324991,324991,324991,324991,324991,328222,333400,260771,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),12229,10775,9565,9154,10237,9680,7488,6401,6525,18289,16551,
盈余公积(万元),18624,18624,18624,18624,18624,18624,18624,18624,18624,18624,15807,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),294791,293019,281885,278831,279443,269576,257066,259380,232880,200530,145198,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,-4616,
归属于母公司股东权益合计(万元),1005516,1214572,1179416,1112209,1149865,1117351,1122005,1157300,1191944,1192091,1028707,
少数股东权益(万元),307136,315588,297292,291714,259142,256821,78776,119267,153780,168316,126348,
所有者权益(或股东权益)合计(万元),1312652,1530160,1476708,1403923,1409007,1374172,1200781,1276568,1345724,1360407,1155056,
负债和所有者权益(或股东权益)总计(万元),4501935,4865549,4913291,4442132,4036601,4185893,4509900,3403179,3511469,3681146,2976407,		
  
