报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),993392,728734,910565,744238,937681,942482,966210,999186,931625,977042,786671,1071582,1092354,1221437,277480,178214,221668,251007,134870,255475,211616,231910,183214,319213,281422,224026,284448,387106,102960,115453,230462,177358,176476,73295,191598,226045,257372,394955,405480,391328,415507,301143,361136,333598,255276,296756,253043,215750,277725,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4967,3389,5993,5993,--,51228,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),660994,690783,491990,413730,269745,219706,247921,273815,229708,260109,362718,305489,373416,266781,144260,217227,88531,251690,189821,260184,332068,353012,395678,233073,227509,200678,167809,326370,38294,48744,99697,102342,95225,148244,36991,83829,56420,78047,61817,13288,54224,89244,61368,188600,139486,95221,107393,138130,48651,
应收账款(万元),10752,22120,72583,30019,20051,31007,29523,25244,75337,65082,46900,38652,125372,33606,40579,40121,38266,48133,45822,63560,46160,243987,313971,426120,400589,404732,639955,562311,23307,52256,46624,44010,41849,69133,72095,76207,63826,79532,77340,98153,95201,104280,25467,49587,62359,50309,62949,24242,35279,
预付款项(万元),184081,437201,241476,282902,220023,95107,100632,114885,178444,37935,33834,106964,84046,52261,38115,29405,80984,45077,38752,46868,41481,51109,60437,68997,58917,63560,74879,83939,28493,78371,29931,104896,94339,72166,64479,51012,58319,55239,55621,60329,47852,90961,51424,71135,66333,42746,24022,42524,43721,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),299,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,--,0,
其他应收款(万元),--,13721,11240,14086,27489,52164,87331,380076,6520,33135,337918,25672,86548,13937,23792,20060,30986,30603,41413,40455,27537,42473,24006,31296,23760,28507,51435,21302,12258,21654,21859,43653,19278,27450,15527,15849,7594,26143,21698,12709,8626,32909,29441,26869,20216,33346,18772,28228,15185,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,435482,--,--,--,--,0,
存货(万元),554893,404029,394887,377285,387762,267973,219831,232094,314901,319808,292812,264189,236068,374812,398443,382876,408745,460407,511159,548408,642896,602923,578191,654085,566102,718106,785010,838328,429477,562174,675761,712854,639804,565441,711734,609825,511379,431889,378963,416046,498372,676628,548768,435482,362209,375073,391146,393305,418046,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
