报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),93977,186957,72141,350333,158956,192354,94987,87092,203200,152011,97237,185091,159415,151242,96690,61178,305978,58082,34280,34208,58830,62161,107371,93815,78768,65177,74117,80360,99764,108295,131101,5390,3998,5797,3059,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
交易性金融资产(万元),56,56,50,73,73,73,73,76,83,79,82,76,71,83,69,126,100,68,70,59,65,58,--,--,--,--,--,0,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,33,--,--,--,--,10,0,--,--,--,--,0,0,0,
应收账款(万元),115589,28155,54547,67290,58022,34027,50738,43408,46205,76218,78079,76044,95956,106391,100282,83657,67742,80132,81427,64526,55526,31779,36779,61546,55895,61987,34166,29349,24472,27061,18578,17581,13007,12897,12110,
预付款项(万元),48339,55584,61718,39731,31733,15025,17264,21299,19491,12436,18252,14400,19939,13901,24882,24925,29909,24745,25544,24828,21277,20784,25293,28737,21996,43020,53012,46090,39867,29520,17457,20326,13330,5428,3606,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,
应收利息(万元),232,411,--,1396,579,322,325,158,157,115,39,90,614,530,497,833,5,8,17,105,172,313,486,369,101,215,210,1198,864,807,273,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,912,912,912,912,912,912,912,912,912,--,--,313,--,--,--,--,--,0,--,--,--,--,0,0,0,
