报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),13373,16075,15967,15990,12100,12171,13394,18270,16864,20349,21358,23008,19261,20565,20643,22249,20924,22693,23761,23847,25505,29331,29937,30274,28878,28533,30816,30692,29703,6274,5336,3567,1434,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),224,234,32,141,231,196,118,88,61,88,96,299,159,188,184,126,224,431,140,111,50,82,96,98,247,348,200,320,120,333,30,455,215,
应收账款(万元),21022,20013,19496,17696,18050,18037,16652,13773,14016,13727,11173,7524,10639,6683,6649,5038,4840,4300,4672,4374,4360,3301,2903,2587,3012,1600,1874,1860,2402,2380,2015,2441,1408,
预付款项(万元),2389,3647,2577,2046,2070,1690,1526,968,1706,1340,1982,2112,2078,767,957,732,1636,951,705,927,730,373,441,368,347,492,484,543,377,583,644,33,402,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
应收利息(万元),--,1,3,2,1,1,--,2,--,25,19,11,201,10,44,14,0,12,13,3,2,41,12,137,26,18,18,14,--,--,0,0,0,
应收股利(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
其他应收款(万元),1217,921,862,882,768,492,469,241,509,491,369,198,458,440,376,317,845,844,759,661,521,271,420,466,651,491,372,371,312,350,214,325,950,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
存货(万元),10820,9330,9838,8968,8331,8239,7787,6981,7686,6856,6534,5951,6192,6112,5658,5343,5155,5079,4956,4743,5380,4613,3910,3575,4434,4212,3678,3075,3433,3073,2608,1751,1774,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),1,2,3,--,1,1,2,--,2,3,--,12,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
其他流动资产(万元),130,123,137,132,26,611,618,713,600,--,1000,400,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
流动资产合计(万元),49176,50347,48916,45857,41577,41438,40567,41037,41444,42878,42531,39514,38988,34764,34510,33819,33624,34310,35006,34665,36548,38013,37720,37504,37596,35693,37441,36875,36347,12994,10847,8571,6184,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
可供出售金融资产(万元),200,200,200,200,200,200,200,200,--,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
持有至到期投资(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
长期股权投资(万元),11,10,11,12,20,1587,--,--,--,1600,--,--,0,0,--,--,--,1000,0,0,0,437,0,0,0,989,--,--,--,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),1715,1731,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
固定资产原值(万元),--,16173,--,15779,--,14113,--,13624,--,12889,--,12654,--,11022,--,10535,--,9178,--,8561,--,4581,--,4483,--,3176,--,3061,--,--,2583,2289,0,
累计折旧(万元),--,6802,--,6298,--,5682,--,5181,--,4381,--,3913,--,3616,--,3189,--,2633,--,2299,--,1962,--,1704,--,1348,--,1176,--,--,912,729,0,
固定资产净值(万元),--,9371,--,9480,--,8431,--,8443,--,8508,--,8741,--,7406,--,7346,--,6545,--,6262,--,2619,--,2778,--,1828,--,1885,--,--,1672,1559,0,
固定资产减值准备(万元),--,36,--,36,--,36,--,36,--,36,--,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
固定资产(万元),9302,9335,9432,9445,8291,8394,8436,8407,8702,8472,8624,8705,8729,7406,7233,7346,7202,6545,6247,6262,3218,2619,2734,2778,2747,1828,1804,1885,1657,1703,1672,1559,1362,
在建工程(万元),11055,6704,7136,5922,4946,4124,3091,3038,1671,1381,1119,435,151,1088,1083,1029,484,292,601,350,2646,2264,2012,1792,1375,1059,775,608,235,104,58,0,0,
工程物资(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
固定资产清理(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
无形资产(万元),5909,5962,6016,6066,5540,5531,5600,5672,5393,5405,5394,5440,5499,5541,4131,4172,4152,2559,2591,2620,2634,281,291,190,178,174,166,170,138,141,124,113,109,
开发支出(万元),283,--,--,--,133,124,122,122,86,--,--,--,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
商誉(万元),9388,9388,9388,9388,8498,7443,7443,7443,7526,2449,2449,2449,3325,3325,3325,3325,3195,2962,2962,2962,2624,1790,1790,946,1019,0,--,--,--,--,0,0,0,
长期待摊费用(万元),1997,1873,2256,2341,1992,2095,2167,2016,2138,1954,1460,765,543,564,592,524,522,145,44,46,50,28,31,33,38,17,18,20,101,97,27,12,15,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),683,680,654,649,481,484,411,410,380,358,246,243,180,165,176,197,255,245,247,267,103,104,92,107,97,76,79,90,67,73,73,84,172,
其他非流动资产(万元),5,47,1800,143,84,56,18,312,--,30,73,514,0,0,1490,1490,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
非流动资产合计(万元),40549,35931,36892,34165,30185,30038,27488,27619,25896,21649,19364,18551,18427,18089,18030,18081,15809,13749,12692,12507,11275,7523,6950,5846,5455,4143,2842,2773,2198,2117,1954,1768,1657,
资产总计(万元),89726,86278,85808,80022,71762,71476,68054,68657,67340,64526,61895,58065,57415,52854,52540,51901,49434,48058,47698,47172,47823,45536,44670,43350,43051,39836,40283,39648,38545,15110,12801,10338,7841,
短期借款(万元),3036,2881,3516,3317,1759,1804,706,350,1500,1500,900,500,0,0,--,--,0,0,0,0,1907,0,0,0,0,0,--,--,600,600,600,500,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,0,0,0,
