报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),45816,71691,48500,53939,72641,85040,31858,40821,38032,27189,33708,15720,14999,18387,10532,13170,16147,19217,24628,22105,32363,34802,13729,11513,11127,13116,18185,16580,15592,16641,18557,21481,34485,5310,6610,2174,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,230,342,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),1134,1004,842,770,923,587,474,765,805,808,288,858,1627,966,1557,1321,1828,1593,1590,2061,2470,1728,1454,1371,1856,2151,366,1167,1522,1461,413,400,321,293,160,1109,
应收账款(万元),67780,69860,44768,57789,62225,61331,38192,43515,38851,39786,40233,39545,36310,41552,12057,10497,10816,10862,10283,10021,9642,8532,9643,9340,7672,6142,7743,5574,8589,5353,5887,5191,5872,4124,3803,2704,
预付款项(万元),3498,2501,2926,3944,2420,1768,1531,2006,1035,1183,2073,1961,1903,842,1117,1202,3780,2604,7176,6950,6152,4756,3744,4306,4280,3690,6651,10127,5907,5852,5176,2876,838,1274,980,1455,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
