报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),59853,67685,83359,66005,65041,69687,72098,89769,93757,112040,123557,140338,151040,221350,27275,19594,26428,37447,24705,22010,16462,22154,22272,15224,20530,25486,30487,29633,24418,19614,27963,25616,25467,27828,30564,25919,29653,28555,30512,30900,26463,42550,64089,16734,16920,17277,18902,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收票据(万元),16281,12037,10561,8245,6522,8831,6210,8394,7372,5116,2547,1485,2052,3072,3122,1497,1855,2377,318,473,824,453,1586,2245,2734,2714,3343,5823,3455,2517,1239,2152,1361,374,632,1332,801,1062,2069,2630,4213,2645,2055,2145,3047,1520,1831,
应收账款(万元),82184,67505,58093,62490,53882,59883,53797,50881,49725,44466,33966,47967,39854,31851,31057,32608,31828,28736,30338,27046,28995,27358,24073,29103,29356,26821,24576,33104,37297,28144,26050,28044,24623,20958,18902,27206,26403,22339,21569,32230,29621,25562,23903,27968,23851,22131,20984,
预付款项(万元),6051,6119,2919,2935,2941,3985,821,5973,5011,3945,375,4648,1486,787,479,1821,1751,2262,877,5187,3730,2673,1923,4339,5748,3520,1873,2591,4904,10139,2063,2180,1285,1433,1038,3515,2758,3515,2635,6336,6379,6996,2817,4444,3003,4313,6750,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收利息(万元),61,61,69,31,31,31,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,95,69,69,43,43,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,330,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,2,--,--,--,0,568,568,0,
其他应收款(万元),2758,3016,1855,1863,1723,1431,983,1248,2195,4206,2538,1811,1649,1835,1687,2864,2238,1971,2771,3031,1836,2205,582,1164,1666,2121,972,2032,1140,1290,925,833,1776,1576,1032,7584,8665,5707,5897,6146,6108,5743,5686,2736,3459,2097,2428,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,0,
