报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16815,16658,16071,14763,6931,3810,10317,6918,2363,4105,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),15588,14384,12481,11803,3822,6248,5512,2834,1479,1706,
应收账款(万元),62699,66490,47957,45035,37340,21454,26802,25855,18843,6934,
预付款项(万元),635,1516,1501,1072,1141,240,513,290,196,417,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1388,1586,2355,2754,2138,1398,1139,606,82,106,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),13411,12870,11747,12465,9478,6168,5580,5441,4693,2887,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),878,537,202,326,932,102,479,1000,65,17,
流动资产合计(万元),111415,114041,92315,88218,61781,39420,50342,42943,27720,16171,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,75097,69239,67366,63618,--,33256,--,--,--,
累计折旧(万元),--,14922,14028,12588,9507,--,5264,--,--,--,
固定资产净值(万元),--,60175,55210,54777,54111,--,27992,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),59763,60175,55210,54777,54111,48771,27992,21284,17585,13407,
在建工程(万元),2330,785,1023,1627,2366,181,11889,5027,33,39,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2182,2211,2242,2273,2426,2530,2565,2357,1114,933,
开发支出(万元),--,--,--,--,--,--,--,--,--,216,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),787,54,56,59,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1934,1632,1488,872,480,213,222,208,117,74,
其他非流动资产(万元),6432,5286,6237,4821,3634,1499,1948,2649,569,99,
非流动资产合计(万元),73427,70143,66257,64429,63017,53194,44616,31524,19418,14770,
资产总计(万元),184842,184184,158572,152647,124799,92614,94959,74467,47138,30941,
短期借款(万元),22846,22629,26689,21193,12785,5900,12900,8400,9820,5810,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),17018,21668,16947,17799,9932,4849,10637,7044,5426,2049,
应付账款(万元),37452,38718,33856,34259,30069,18964,14986,14238,10269,4306,
预收账款(万元),99,135,9,9,--,2,--,4,18,4,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2371,2524,2210,1903,1595,1230,1201,1343,1035,350,
应交税费(万元),377,806,1148,475,334,955,335,1316,439,180,
应付利息(万元),62,59,56,44,32,28,64,15,24,19,
应付股利(万元),--,2392,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3200,471,169,186,99,656,229,89,10,33,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),8301,8470,8197,9605,8824,3862,2969,1379,1850,940,
其他流动负债(万元),--,--,--,--,--,--,170,165,142,40,
流动负债合计(万元),91726,97872,89280,85473,63670,36445,43491,33991,29033,13731,
长期借款(万元),2500,3500,4250,5000,6500,6500,6500,--,500,2465,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),6545,7588,6635,7506,4411,5418,5942,2972,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),14515,6701,7234,5365,4523,2203,--,--,--,--,
递延所得税负债(万元),74,51,54,56,49,32,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,2641,2699,751,240,
非流动负债合计(万元),23634,17840,18173,17928,15484,14152,15083,5671,1251,2705,
负债合计(万元),115360,115713,107453,103401,79153,50598,58574,39662,30284,16436,
实收资本(或股本)(万元),10400,10400,7800,7800,7800,7800,7800,7800,6667,6667,
资本公积(万元),34872,34872,21071,21071,21071,20766,20766,20766,4136,4136,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
