报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),81400,116094,134108,76709,121123,133068,126732,172085,200188,77337,131500,125874,79972,85784,95024,91146,104247,107859,115584,110339,118641,118968,123744,115884,113597,115927,120717,122599,123631,127709,127876,126923,131383,142069,9196,10055,3841,366,496,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
应收票据(万元),6332,4630,10329,6295,3641,3909,7637,6814,7372,5925,7815,7707,5085,2117,4836,2947,2094,2159,3785,1776,3222,2214,3750,998,400,2133,925,1030,1540,2340,3986,841,327,306,1220,0,30,0,0,
应收账款(万元),108067,102158,126181,154211,136045,110660,101929,112096,100321,79809,76865,94446,95996,72639,62754,63547,36856,30769,32828,22342,27649,22730,25152,18517,19113,18577,21260,17338,21343,14363,15729,12938,11279,11049,14780,11484,3012,548,593,
预付款项(万元),28533,13432,2796,8502,6578,11406,12439,10459,9629,14238,5218,13758,6143,3953,3053,4047,3758,5477,5620,4572,2821,7608,3217,7117,5538,6584,4013,2696,1542,1215,272,7789,6238,4978,1345,1450,4177,199,337,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
