报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),196486,182227,150460,86458,109948,114300,86895,164112,113080,160489,128218,101148,14847,13461,17178,17073,16376,23349,16221,15943,13683,23534,20401,20215,16171,10770,13494,9568,10810,19727,12188,18133,18026,17871,20819,33862,36903,21134,8317,6703,6118,6873,7523,14954,10716,12872,12237,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),459,438,366,373,339,2853,354,339,349,356,454,34399,--,--,--,3500,1724,1644,1748,4553,5260,1315,1406,1490,1757,2590,2701,3872,4368,4865,3209,4459,1204,3525,7536,67,165,222,309,325,356,1222,858,1708,1683,1436,201,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收票据(万元),814,1422,1528,2215,799,2128,1262,2175,5614,1726,639,104,1284,1350,437,1818,3064,3338,1626,3107,1251,1220,1276,2398,53,5029,3950,3105,1817,2976,1947,7185,4769,5099,4026,3910,1024,2169,2987,4014,5050,4779,2717,4176,2725,2987,1508,
应收账款(万元),13008,11395,6512,10403,6376,10444,5597,6585,6643,4997,5116,5812,5036,4024,4071,3436,5289,6096,6317,5565,6035,6180,5553,4379,7860,4189,4015,4239,5068,4715,5393,4001,5346,3667,2799,3995,5662,3957,3337,5587,4691,2682,3261,4575,4621,4816,2426,
预付款项(万元),5227,36263,34372,6924,5081,9152,8835,6487,9826,4637,16000,6752,2736,5471,4604,18673,21099,16321,17955,14793,12471,10347,9844,12122,8397,4916,4255,3979,4242,7448,6222,2859,2089,5274,7254,3680,4277,3089,2734,5322,6238,9487,7501,8429,7553,6345,5415,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,0,--,0,
