报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),308455,303609,367624,336535,407355,327031,314378,320195,54403,69187,122212,44334,52646,70604,95375,91805,65212,110641,73118,49393,56841,66522,69238,57757,105943,72274,72488,88770,19171,7469,10389,13359,7787,3598,4723,3721,3041,1954,4385,3244,1176,2270,3205,4225,1400,1512,1908,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
交易性金融资产(万元),48150,28743,29317,52076,8035,5077,5037,--,--,--,--,--,--,--,0,0,2,0,--,1876,2129,2000,2000,50,51,--,--,--,--,23,351,20,20,22,23,17,17,14,14,15,0,--,--,30,30,30,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,--,
应收票据(万元),4090,5047,6464,4887,15258,29713,28635,13169,24309,33908,28457,8199,13838,20063,21507,6527,6634,15608,15081,6842,5758,15536,16447,14569,12017,11157,8248,4870,4290,2714,3870,1390,656,405,361,2096,2021,2007,1478,1048,1050,1332,189,0,0,0,--,
应收账款(万元),60667,68865,59553,48914,50132,59144,50274,50479,49833,39986,37628,40064,36587,38231,21201,38013,29995,27807,19437,21384,19528,18651,17143,23009,20953,15225,19172,14467,14289,12408,12556,12382,13154,14366,12974,12910,12269,12211,11223,11445,12164,9894,10947,8724,8642,8383,8247,
预付款项(万元),16751,17955,11200,9921,9472,12763,10337,12111,7524,6893,3857,6548,8329,6736,5935,14379,10286,11626,8503,7399,9392,4033,4142,7425,8278,6155,3064,3501,2700,2024,2604,3190,2124,4225,3100,4967,6000,5698,5756,1093,2050,1494,787,2748,2027,1236,1678,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
应收利息(万元),4866,3283,2654,3088,2540,1015,471,3518,2822,1955,975,60,611,532,565,294,230,604,259,640,514,671,387,665,955,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,0,--,
应收股利(万元),25,112,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,0,--,
其他应收款(万元),41165,45738,29078,52481,62515,59404,51621,31430,25115,18831,12684,30102,19006,19533,24479,30952,21447,27709,18716,21127,19608,11163,24181,22059,22476,11854,11763,3744,2972,2936,3079,4323,4411,4983,4507,3133,3667,2627,3075,5679,5708,5179,4752,4606,4335,4134,4016,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,--,0,0,--,--,
