报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),119698,117466,97003,120243,113955,166188,135671,72933,85212,128488,64996,92601,58447,85432,56513,45512,52525,54547,67689,92937,101868,58587,22285,23396,20754,19270,24164,20142,22305,24127,29213,33303,29476,33681,35975,29607,34972,28405,39075,41532,42347,48280,48769,61657,61735,59777,53078,50443,41104,45874,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,213,204,274,192,--,0,29,69,73,37,63,--,168,46,2500,2,--,0,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),103365,80818,15232,26903,50362,26539,2022,2519,3688,4144,19478,29454,26594,17918,28017,32031,36806,27956,23397,16961,12700,20451,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,23,3,--,0,--,0,
应收账款(万元),636653,608348,603891,574214,504304,512834,611378,637095,573970,549587,547593,477004,416920,425805,395744,354892,292066,312810,239888,205925,187538,153789,31837,25426,28133,26949,28966,29814,22907,21897,22760,25625,27935,25069,27744,33738,24950,28320,33099,25119,23309,29469,24560,26050,22039,28352,31698,32913,24211,28670,
预付款项(万元),24679,18714,25100,25157,40687,19588,23761,16686,30724,18694,16020,12584,17919,7127,15903,15107,16479,9935,8353,6993,12288,7671,430,753,1086,1391,885,1211,1982,1852,1544,2359,3373,3336,2846,3462,3806,3163,3150,4647,4413,4304,7835,12492,7818,4916,3637,3493,2415,709,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
