报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),45688,63081,29664,37392,68230,36964,69679,113198,35811,32855,41902,61091,23572,64121,56701,68942,62837,47447,45543,72159,57105,62197,75986,84528,114032,80925,87071,86223,94062,93361,100767,110845,109192,128990,10427,12391,5944,5483,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),69564,71368,82197,89346,55156,100898,62590,29647,22935,28440,21910,22757,18155,30632,24512,24269,24383,27425,26475,29698,28883,27392,27755,23791,34392,40557,33603,23087,18908,12760,11814,8108,6708,5211,1996,2713,1378,2132,
应收账款(万元),140078,131109,112424,115514,118241,110707,147898,154990,84569,92966,96700,85356,42230,41010,38483,30487,27344,25474,30344,22643,24546,26929,28848,26456,25788,30163,31552,27277,25067,12015,16029,10388,10501,8621,5197,6761,5291,4298,
预付款项(万元),6620,16384,10017,5619,32433,13425,23449,3669,63200,6811,6512,3927,8613,6151,1074,1531,9090,3828,11536,1536,5753,3818,14906,6006,8123,8026,10507,9731,13402,10186,5775,8398,4052,2480,6118,6341,3924,1613,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,4,12,464,444,465,283,260,582,602,315,347,397,424,501,462,515,535,886,439,424,424,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1374,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),10690,6365,6575,7530,40366,46395,52371,48199,37645,52523,99795,77608,65347,60599,76398,69590,80120,58942,7849,12355,80071,85964,2519,861,1025,1166,1015,1033,1521,3333,5958,4870,1046,210,1589,482,143,898,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),88746,86183,100701,81550,92348,91235,81533,90286,69506,58640,58307,56406,39315,35148,33926,33823,34700,40147,39706,41399,36626,35703,34214,35943,34368,39091,43923,48062,44819,24320,21773,22139,20595,20697,20647,17319,13240,7989,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
