报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),647717,666454,625605,696157,62981,65641,57360,42238,52062,57470,66233,67572,69274,108047,139673,129902,129844,122184,112786,104823,101190,62915,44597,49457,24533,46286,40454,26612,42823,26725,24098,22921,14950,15638,11867,13221,16287,13861,18054,12424,23207,28915,24586,34784,23271,34287,
结算备付金(万元),200203,197397,177592,224870,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),120565,91647,66258,47447,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,96,97,78,339,261,228,282,547,757,525,768,0,440,332,
衍生金融资产(万元),163,--,3986,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),134,191,3066,--,--,--,--,--,--,5,--,--,15,50,49,205,--,45,--,100,165,98,239,248,208,123,383,665,711,528,216,401,204,444,279,354,359,285,390,490,808,1843,1327,857,1979,1373,
应收账款(万元),6259,11432,--,4736,3494,747,18955,19223,18136,74,3077,3017,977,4733,3472,26021,25800,34044,15589,4316,25177,22554,6248,5818,12454,13410,9029,11849,10040,35803,25578,24638,18524,17562,16089,12602,13939,14740,22627,19373,19007,22939,21464,18148,12590,15932,
预付款项(万元),370,359,--,3300,258,369,293,25480,289,306,267,225,204,232,257,240,215,264,281,240,248,258,298,266,396,317,438,356,563,554,610,651,1482,1507,1702,1396,595,514,1488,617,1419,1733,1462,3189,1576,1327,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),9156,9137,8900,8250,--,--,--,--,--,--,272,389,361,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,
应收股利(万元),--,--,1108,1108,--,--,735,235,235,235,235,748,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,630,235,235,235,235,235,235,235,235,235,235,250,250,284,284,284,284,49,
其他应收款(万元),3194,2151,5123,2921,1881,6105,3859,1504,1551,2489,13321,3188,2927,3147,20111,4912,1574,840,1197,918,1888,1861,1029,1444,1542,1364,3851,3451,5125,1555,7180,2382,4817,2310,2876,2815,3505,6386,3037,6892,10264,9237,11037,10795,13881,10019,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),97475,68860,84011,77659,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),107279,42048,28632,15239,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
存货(万元),1,1,47724,47729,206120,206766,196294,143300,140522,136357,134635,137274,140055,134912,63899,62381,71643,73301,59128,58788,60040,60989,82481,81594,82938,34369,23475,20020,20447,52329,14220,15284,12068,9497,9575,7869,7544,6536,9951,10499,8952,10086,10210,10015,5700,9079,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),16741,55136,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,--,29,8,28,0,0,0,0,0,0,0,0,--,0,0,0,0,
其他流动资产(万元),3742,3995,1109,968,3182,3910,1714,1714,1714,1714,6000,6000,6000,6000,6000,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,
流动资产合计(万元),1593196,1460691,1392441,1440011,277916,283538,279211,233695,214510,198651,224042,218413,220048,257358,233696,229896,235311,236914,189216,169420,188944,148910,135127,139062,122306,96104,77865,63204,80339,117730,72166,66583,52406,47289,42700,38832,42726,42787,56064,51092,64663,75563,71138,78073,59720,72398,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),86818,128716,133959,112331,4529,4718,3067,3680,4344,3177,1836,3140,2857,2019,226,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,41,1639,3583,4017,6169,8164,3935,4204,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,
长期应收款(万元),78008,78008,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,
长期股权投资(万元),26593,26095,25084,24666,40245,39505,40455,40961,39881,38984,38585,37483,34017,33699,33119,33520,36649,36463,35565,34897,35449,35450,35195,34800,35382,32768,32229,32586,34317,34240,38045,38392,38823,39946,44069,42948,42745,42599,38472,37993,37520,33397,32309,33206,40923,40740,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),1782,1807,35523,35893,79511,80031,85887,84304,84882,90767,54686,48452,44278,44854,39310,39630,33189,33570,68217,62326,64652,65148,44497,44870,43273,45553,46961,47589,47215,23184,20154,21118,21284,21671,16301,16438,16680,10593,9931,10816,10912,11018,11127,11231,12251,11090,
固定资产原值(万元),--,25787,--,30020,--,21250,--,21246,--,21118,--,21493,--,21688,--,28190,--,27983,--,27980,--,30978,--,31136,--,32052,--,36055,--,66376,--,66239,--,66419,--,64964,--,65640,--,65253,--,66902,--,60793,--,54879,
累计折旧(万元),--,16644,--,17763,--,7223,--,6563,--,6973,--,7915,--,7456,--,11445,--,10736,--,9960,--,11634,--,11909,--,11641,--,13186,--,30349,--,30061,--,30289,--,28573,--,26383,--,24835,--,24186,--,31024,--,28761,
固定资产净值(万元),--,9144,--,12256,--,14027,--,14682,--,14145,--,13578,--,14231,--,16745,--,17247,--,18019,--,19344,--,19226,--,20411,--,22869,--,36027,--,36178,--,36130,--,36391,--,39257,--,40418,--,42716,--,29769,--,26118,
固定资产减值准备(万元),--,205,--,205,--,205,--,205,--,205,--,205,--,205,--,1292,--,1292,--,1294,--,1320,--,1320,--,1320,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
固定资产(万元),8477,8939,9029,12051,13824,13822,14283,14477,14198,13940,13521,13373,13686,14026,14891,15453,15770,15955,4511,16725,17068,18024,17565,17906,18338,19091,21073,22869,24490,36027,36465,36178,35208,36130,39098,36391,37769,39257,39836,40418,40982,42716,29128,29769,26770,26118,
