报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),9853,6151,1916,2471,3003,1222,3717,1116,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),217,919,144,404,196,371,936,366,
应收账款(万元),9719,9322,9183,9283,6854,6361,6417,4401,
预付款项(万元),2880,2123,1214,741,403,148,238,268,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),158,95,0,--,--,--,--,--,
应收股利(万元),--,0,0,--,--,--,--,--,
其他应收款(万元),70,65,106,83,30,16,3,23,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),20585,19149,17363,16399,13112,11732,9031,8968,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,0,0,--,--,--,--,--,
其他流动资产(万元),20226,25699,327,280,110,25,9,0,
流动资产合计(万元),63708,63524,30254,29660,23709,19876,20352,15143,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),7040,7040,7040,7040,7040,7040,--,--,
持有至到期投资(万元),--,0,0,--,--,--,--,--,
长期应收款(万元),--,0,0,--,--,--,--,--,
长期股权投资(万元),--,0,0,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,0,0,--,--,--,--,--,
固定资产原值(万元),--,47561,--,44025,15236,14343,--,--,
累计折旧(万元),--,8670,--,7361,5717,4423,--,--,
固定资产净值(万元),--,38890,--,36665,9519,9919,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),39322,38890,36202,36665,9519,9919,6625,5871,
在建工程(万元),2615,2165,3991,3742,9617,164,1701,57,
工程物资(万元),201,336,217,279,76,71,136,--,
固定资产清理(万元),--,0,0,--,--,--,--,--,
生产性生物资产(万元),--,0,0,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,0,0,--,--,--,--,--,
无形资产(万元),6345,6381,6416,6451,6580,6719,650,667,
开发支出(万元),--,0,0,--,--,--,--,--,
商誉(万元),--,0,0,--,--,--,--,--,
长期待摊费用(万元),212,227,49,55,84,73,138,137,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),264,210,234,239,109,80,64,43,
其他非流动资产(万元),1447,949,1231,622,2180,706,6336,1260,
非流动资产合计(万元),57446,56197,55380,55094,35206,24772,15651,8037,
资产总计(万元),121154,119721,85634,84754,58916,44648,36003,23180,
短期借款(万元),140,462,11524,10022,7230,7737,8000,4960,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),1000,1200,200,278,--,200,--,--,
应付账款(万元),4507,3996,5576,8155,2795,1586,1387,1174,
预收账款(万元),25,30,45,40,111,91,52,46,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),476,455,351,773,527,505,317,229,
应交税费(万元),1081,535,996,917,745,716,645,315,
应付利息(万元),--,0,31,32,19,13,14,11,
应付股利(万元),--,0,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),23,27,58,322,65,3,63,110,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,0,1905,1905,--,--,--,--,
其他流动负债(万元),277,270,280,208,174,204,220,284,
流动负债合计(万元),7529,6975,20967,22652,11666,11056,10698,7128,
长期借款(万元),--,0,11046,11046,4950,--,--,--,
应付债券(万元),--,0,0,--,--,--,--,--,
长期应付款(万元),--,0,--,--,--,--,--,--,
专项应付款(万元),--,0,0,--,--,--,--,--,
预计非流动负债(万元),--,0,0,--,--,--,--,--,
长期递延收益(万元),1814,1838,1862,1886,1910,1910,1910,--,
递延所得税负债(万元),--,0,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1814,1838,12907,12931,6860,1910,1910,0,
负债合计(万元),9343,8813,33875,35583,18525,12966,12607,7128,
实收资本(或股本)(万元),36000,36000,27000,27000,27000,27000,5500,5500,
资本公积(万元),49888,49888,3285,3285,3285,3285,1500,1500,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),3291,2992,2641,2378,1203,140,1640,905,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),22416,22263,19032,16668,8994,1258,14756,8146,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),111666,111137,51970,49346,40488,31682,23395,16052,
少数股东权益(万元),145,-229,-211,-174,-98,--,--,--,
所有者权益(或股东权益)合计(万元),111811,110908,51759,49171,40390,31682,23395,16052,
负债和所有者权益(或股东权益)总计(万元),121154,119721,85634,84754,58916,44648,36003,23180,		
  
