报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),60904,79773,57904,15220,21828,15065,20919,39859,58769,41255,70450,76503,47873,38342,35001,56973,34487,39425,18523,9986,37092,35868,16060,27147,38510,47130,46952,48971,58091,63767,10109,10762,4029,5082,4261,
结算备付金(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),34052,17478,15883,12403,10394,22574,2641,4085,21509,15182,15937,6839,25655,17219,25921,7908,22108,26242,21910,17121,8710,13417,11072,7537,8764,30185,37273,19745,10969,1310,3233,205,130,833,994,
应收账款(万元),11815,18599,5012,13418,12658,11744,6561,11560,10793,14742,2751,10803,11135,11432,1505,7616,7147,8671,4996,13022,6814,10696,1658,10046,5281,8802,1404,7950,2539,6359,5,371,68,1663,284,
预付款项(万元),41359,51531,52677,59566,41776,63572,78959,68168,67481,73620,40834,71402,84340,79086,64811,56042,54631,64395,56261,36858,48837,53303,53266,30550,54068,56910,56178,54788,23575,26467,20596,14641,18754,5510,8426,
应收保费(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),264,126,107,0,220,0,--,0,--,0,0,25,364,158,773,433,364,--,--,--,34,--,313,246,261,--,979,--,--,--,--,0,0,0,0,
应收股利(万元),--,0,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),3524,3663,5776,1332,1546,2237,988,2867,1272,2054,4892,6545,5189,5290,4013,4420,4946,4852,4137,5752,5206,5508,4533,4515,4276,5956,3987,388,303,321,90,1392,3560,945,440,
