报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),8738,8071,5411,5004,4897,9714,3412,7246,1169,799,1300,1471,7599,7893,7627,16337,43809,2878,2013,4673,4013,8135,4756,12860,565,1079,1061,257,686,107,239,261,957,434,616,3475,3711,6472,2228,5640,3138,2531,2982,4135,928,1052,287,630,715,427,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
应收票据(万元),1463,602,1319,1258,1521,1060,1062,1025,321,274,359,877,291,420,566,294,197,492,698,1577,993,1616,2578,1369,724,1531,626,1933,535,3387,1489,1491,528,1500,2168,2187,3302,2956,3124,2431,4766,4341,3165,822,2357,4835,1999,310,35,516,
应收账款(万元),39823,40946,47676,45897,61154,49490,40049,32368,30987,29863,30963,31356,31296,28172,34599,34218,32930,36092,35322,34424,34632,31442,34095,34156,33661,30890,33078,32880,33819,30328,33114,28927,26826,24690,28370,27722,26655,24866,26925,28089,28867,31120,36583,38695,40648,37397,50592,49410,48907,46250,
预付款项(万元),4489,3788,7728,7781,8564,7164,4438,4127,5868,3512,8188,10033,9931,6346,14591,13551,7059,3353,4146,3905,3684,2973,11890,2477,2279,2018,2077,2104,3366,3476,12287,4872,4023,3458,2699,3859,3373,3553,3007,3083,2790,2439,4669,4679,4238,3678,4077,4151,4709,3541,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,3027,732,913,--,916,3207,1341,1088,920,1515,1429,1419,2890,3207,3548,1474,1231,1251,1223,3805,2828,3156,1997,1066,999,911,1065,1601,2316,1227,2036,1640,1344,1729,1855,1691,1585,1234,1053,1216,1222,1212,1260,2583,1672,2686,2298,2963,4110,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
存货(万元),32320,31000,29951,26447,1428,22159,25825,22250,22330,20264,23039,21941,21873,21448,23147,22564,21353,20055,24114,23249,22496,23044,22682,21426,21668,21905,22724,23525,23990,24356,24682,23403,21516,23379,24409,23626,25293,27720,30265,29812,28835,27662,22625,21701,20673,22160,18588,20940,19850,22497,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
其他流动资产(万元),151,155,19,12,250,299,1,2,4,4,8,5,17,3,6,6,18,5,6,3,3,1,3,5,5,1,--,--,--,--,--,--,--,--,--,0,--,0,--,0,5,5,--,--,0,0,--,--,0,--,
流动资产合计(万元),89982,87589,92837,87312,103012,90802,77994,68358,61766,55637,65372,67112,72424,67171,83743,90519,106841,64105,67549,69053,69626,70040,79160,74290,59967,58422,60478,61765,63999,63971,73038,60991,55489,54806,59990,62724,64025,67152,66783,70109,69617,69320,71236,71291,71426,70794,78228,77739,77178,77342,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
可供出售金融资产(万元),2000,2000,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,--,--,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
长期股权投资(万元),200,200,200,200,200,--,2141,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,40,40,40,40,40,40,40,54,54,40,40,40,40,40,40,40,40,40,40,40,40,40,40,32,32,32,32,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
投资性房地产(万元),936,942,995,995,1021,1021,1032,1053,1058,1071,1085,1095,1125,1125,691,691,702,707,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,0,--,
固定资产原值(万元),--,89980,--,88367,--,88661,--,76281,--,76304,--,63917,--,63122,--,63400,--,64648,--,59968,--,57070,--,56529,--,56550,--,53755,--,52199,--,51449,--,51513,--,52952,--,52594,--,51488,--,51220,--,49232,--,48594,--,46471,0,45252,
累计折旧(万元),--,43633,--,41193,--,40163,--,43835,--,42337,--,42253,--,41321,--,40722,--,41063,--,41640,--,40167,--,39260,--,38298,--,38367,--,37509,--,37918,--,37030,--,37343,--,36089,--,35170,--,34364,--,33303,--,32671,--,31857,0,30947,
固定资产净值(万元),--,46346,--,47174,--,48498,--,32446,--,33967,--,21664,--,21802,--,22678,--,23585,--,18329,--,16902,--,17270,--,18252,--,15388,--,14691,--,13531,--,14482,--,15609,--,16505,--,16319,--,16856,--,15929,--,15923,--,14614,0,14305,
固定资产减值准备(万元),--,80,--,80,--,80,--,80,--,80,--,97,--,97,--,97,--,97,--,97,--,97,--,97,--,97,--,80,--,80,--,80,--,80,--,80,--,80,--,80,--,80,--,80,--,80,--,80,0,80,
固定资产(万元),--,46266,46287,47094,47414,48418,32050,32366,33259,33887,21032,21566,21140,21704,22041,22578,22916,23487,17900,18231,16415,16805,16729,17172,17612,18155,15229,15308,14295,14611,13047,13451,13877,14402,15017,15529,15974,16425,16015,16239,16436,16776,16730,15849,15629,15843,14356,14534,14081,14225,
在建工程(万元),--,3601,4515,3252,3435,3067,17899,17549,16250,14357,20686,18834,16138,15359,4850,3954,2789,2639,7014,6893,6672,6266,3175,420,20,14,1616,1531,1526,1463,3030,2720,2560,2308,2057,477,349,345,245,239,238,248,210,170,174,167,999,975,1049,1050,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,3,--,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,61,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,--,
