报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),24949,27627,34699,36002,38540,55940,44627,38366,53471,54117,65163,77102,93257,125913,157985,172869,174660,186681,139671,151275,155545,165229,140761,131235,44526,43813,51468,55540,59472,58533,53207,52663,47600,50171,50764,50173,50636,48558,43402,48398,52294,62778,25055,14309,20253,24857,31731,
结算备付金(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
拆出资金(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
交易性金融资产(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,9250,--,--,0,--,0,0,1,4,1,3,--,--,0,--,0,--,0,--,2061,2315,2943,3951,5120,0,5286,0,1,--,
衍生金融资产(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收票据(万元),2039,2900,1818,393,1485,880,991,1456,1293,1190,918,1830,1766,1749,68,229,260,429,580,163,--,281,22,0,85,192,10,--,67,36,339,58,97,42,797,135,63,0,0,0,--,0,0,0,0,0,--,
应收账款(万元),24432,23589,29834,29021,27572,31714,40533,53616,50007,49870,91053,86086,78078,79274,84224,36279,34088,34335,37999,33872,30461,28342,34555,31734,13737,13780,15143,14367,11881,11925,13532,12522,13549,11868,17290,15236,15677,16656,20480,16360,16633,13473,15364,13562,12917,9913,11082,
预付款项(万元),2671,1690,4212,5317,6271,6606,15312,14197,7858,7393,8726,8975,9052,7361,9815,5294,3693,2271,2333,1225,3825,2266,567,4469,580,1394,1680,336,330,146,98,309,81,120,45,5,61,82,269,678,201,247,269,82,90,347,1861,
应收保费(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收分保账款(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收利息(万元),2,2,69,56,37,92,197,155,247,886,1114,1372,3536,5169,5601,4680,3626,3511,3145,2763,1695,1936,1386,1161,269,238,--,--,--,--,--,0,--,0,4,0,--,0,0,0,--,0,0,0,0,0,--,
应收股利(万元),--,--,294,294,587,587,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
其他应收款(万元),1474,1523,3280,3061,3152,3386,5867,6532,7237,7273,5220,5678,6873,6844,8359,5357,5397,4768,5417,3963,4652,4148,4716,5474,2492,2426,5182,2806,3256,2562,2420,2166,4175,6587,1615,1764,1800,1352,1036,1332,1793,1478,2388,2666,1305,1470,2171,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
存货(万元),12036,11565,12767,8710,8630,8881,9506,10622,10748,11008,11478,13228,12878,11615,12140,12668,14217,14622,15654,12765,13656,14585,14809,15519,6264,5369,6340,6361,6230,4465,4768,5314,5891,4559,6410,5647,7060,7474,10669,11263,4765,4720,5041,4763,4213,2522,2596,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,3,0,5,5,0,10404,25733,73367,2,2,--,6,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,0,0,--,
其他流动资产(万元),178949,177873,161547,165584,161899,150492,92352,99260,71065,28980,84097,70188,70724,53203,3826,3886,15270,10502,1118,1170,935,1966,355,394,166,15,16,12,23,13,17,20,143,39,16,9,165,21,61,98,112,21,551,397,14,167,798,
流动资产合计(万元),246552,246768,248524,248437,248178,258584,209387,234607,227660,234085,267771,264462,276163,291133,282017,241262,251211,257119,215167,207196,210768,218753,197171,189986,68119,67227,79842,79422,81262,77679,74381,73052,71535,73385,76941,72969,75462,76203,78231,81072,79749,87837,48667,41065,38791,39276,50239,
发放贷款及垫款(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
可供出售金融资产(万元),25125,25125,26924,26924,26924,26924,29422,29422,29422,29422,14902,14902,4980,4480,4480,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,0,0,0,0,0,--,
持有至到期投资(万元),--,--,--,0,0,--,--,--,--,--,72500,71657,70816,69975,69132,68521,72171,71387,91683,90751,89482,90449,94146,91542,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,0,0,--,
长期应收款(万元),--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,--,0,0,0,0,0,--,
长期股权投资(万元),27244,27192,26107,25801,26311,26219,25923,25501,25613,26247,34841,35934,34240,26823,25890,19916,9890,9907,10517,10638,10758,10849,11148,11223,11304,11270,10243,10274,10177,10237,10315,10260,10221,10259,10185,10811,10673,10646,10527,10446,10395,10314,10397,11143,12189,12512,11638,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0,0,--,
投资性房地产(万元),7787,7850,6548,6604,6714,6771,6562,6495,6550,6605,6660,6716,6060,6103,6145,6187,5834,5874,5727,5767,5536,5570,5605,5640,5521,5553,5585,5617,5649,5681,5713,5745,5777,5810,5842,5874,5906,5938,0,0,--,0,0,0,0,0,--,
固定资产原值(万元),--,217842,--,218141,--,213814,--,219919,--,219318,--,220858,--,221060,--,151378,--,215558,--,207204,--,207570,--,207272,--,70848,--,61524,--,61749,--,63076,--,62835,--,77197,--,76018,--,75520,--,68763,--,--,52151,--,--,
累计折旧(万元),--,153555,--,154271,--,151954,--,149320,--,145895,--,143735,--,141568,--,76667,--,135516,--,132928,--,129113,--,124951,--,18585,--,17363,--,16618,--,16618,--,15445,--,15268,--,13656,--,17456,--,11352,--,--,13524,--,--,
固定资产净值(万元),--,64287,--,63870,--,61860,--,70600,--,73422,--,77123,--,79492,--,74711,--,80042,--,74277,--,78458,--,82321,--,52263,--,44161,--,45131,--,46458,--,47390,--,61929,--,62363,--,58064,--,57412,--,--,38627,--,--,
固定资产减值准备(万元),--,23336,--,3629,--,3628,--,1656,--,1659,--,1501,--,1501,--,1207,--,1220,--,1573,--,1573,--,808,--,810,--,819,--,819,--,1023,--,1023,--,228,--,228,--,228,--,241,--,--,241,--,--,
固定资产(万元),39083,40951,58688,60241,56948,58232,67183,68944,70617,71763,73870,75623,76313,77991,77588,73504,75440,78822,70665,72704,74810,76885,79462,81512,50861,51453,42850,43342,43814,44312,44823,45435,45700,46367,61111,61701,61332,62134,66166,57835,57772,57171,48413,49249,38386,30115,25577,
