报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),42951,42996,48010,21042,18536,16215,8912,8689,6945,26362,11960,18716,14890,18693,21944,20193,8820,14463,10652,20401,17553,15327,11926,18898,14263,16506,16929,17613,21014,21211,4119,6902,3848,2164,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),441,204,130,319,79,50,320,678,302,--,328,208,45,61,--,--,--,--,--,--,--,--,60,--,40,--,21,--,--,--,0,0,0,0,
应收账款(万元),67835,76086,63292,54793,51997,49753,44110,41841,50561,40328,37369,27296,30994,24574,16785,15301,21062,21080,19813,14029,11176,11975,17894,12187,14218,7924,8467,6913,3936,4615,5844,2456,2463,1298,
预付款项(万元),6537,7181,6979,9327,8126,5795,7100,3638,13540,20867,16928,1739,3185,955,3434,6549,5229,1176,4869,698,786,654,1244,723,485,540,253,327,720,345,285,107,127,154,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),4981,5339,3410,3861,3409,2928,2050,2070,4265,1872,1283,1432,1271,1039,1035,1021,1373,1359,827,707,958,709,649,655,681,336,493,228,749,657,591,435,230,231,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),3698,3434,3159,2442,3075,2698,2574,2080,1922,1911,1595,1239,1153,1299,1147,1047,957,908,883,841,950,1017,1189,958,630,588,593,511,631,547,849,532,766,1815,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),2072,738,6013,84,86,62,0,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),128515,135978,130993,91868,85307,77500,65066,59043,77535,91342,69465,50631,51537,46619,44345,44111,37442,38985,37044,36676,31423,29682,32963,33421,30316,25895,26757,25592,27051,27375,11688,10433,7434,5662,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),24227,23780,23617,23457,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,20177,--,19375,--,17112,--,16529,--,14693,--,14081,--,12514,--,12321,--,11581,--,11212,--,5775,--,5368,--,4907,--,4552,--,4098,0,3661,3165,2328,
累计折旧(万元),--,6485,--,5613,--,4700,--,5156,--,5735,--,5184,--,4721,--,4275,--,3861,--,3580,--,3388,--,3040,--,2696,--,2378,--,2093,0,1810,1294,837,
固定资产净值(万元),--,13692,--,13761,--,12412,--,11373,--,8958,--,8897,--,7794,--,8047,--,7720,--,7633,--,2387,--,2328,--,2211,--,2174,--,2005,0,1851,1870,1491,
固定资产减值准备(万元),--,144,--,144,--,150,--,215,--,382,--,382,--,359,--,360,--,241,--,243,--,227,--,227,--,212,--,212,--,183,0,183,141,77,
固定资产(万元),13193,13548,13414,13617,14005,12262,10874,11159,9746,8576,8268,8515,7512,7434,7500,7687,7381,7479,7400,7390,2113,2159,2190,2101,2233,2000,1976,1962,1953,1822,1930,1668,1729,1413,
在建工程(万元),4126,4126,4123,1931,--,1696,1712,1712,--,--,--,--,--,--,--,--,--,--,--,--,5399,5201,5064,4996,4969,4955,4919,4795,--,--,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),405,422,442,462,483,479,498,482,501,442,459,475,492,509,512,529,366,378,392,386,398,410,422,434,278,286,91,84,8,6,4,4,0,6,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),21,23,26,29,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122,--,--,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),462,423,377,305,275,338,296,254,416,336,288,246,365,278,195,132,108,87,82,73,65,67,72,65,63,54,51,52,49,49,38,38,29,8,
其他非流动资产(万元),--,--,--,--,21780,21780,21780,21780,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
非流动资产合计(万元),48434,48322,48000,45802,42575,42554,41160,41386,16662,15354,15015,15236,14369,8221,8208,8348,7855,7944,7875,7849,7975,7837,7748,7595,7665,7295,7037,6893,2011,1878,1971,1710,1759,1428,
资产总计(万元),176948,184300,178993,137670,127882,120055,106226,100429,94197,106696,84480,65867,65906,54841,52553,52459,45297,46929,44919,44526,39398,37519,40710,41015,37980,33190,33794,32484,29062,29253,13659,12142,9193,7090,
短期借款(万元),20272,18825,18825,34245,28070,26381,19897,15797,18799,18960,9510,10,500,--,--,--,--,2254,1780,--,174,--,990,500,--,--,--,--,--,--,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),--,11276,4880,6650,6573,--,1609,1279,390,10904,11309,503,543,--,559,137,3992,3102,3570,3152,774,1277,415,--,--,--,--,--,--,--,0,0,0,0,
应付账款(万元),--,10232,7488,6079,8938,6897,6961,6738,4519,6282,4493,6077,10494,3604,3686,4635,1781,1583,1911,3163,2781,1911,4696,6752,6032,1547,2900,2118,377,566,2781,1473,1195,1023,
预收账款(万元),2358,2302,3631,4019,2595,2627,2829,3406,1909,2104,1867,1525,1096,950,1158,1802,934,1132,642,1018,1053,640,921,576,649,571,526,668,862,994,972,1215,1378,1341,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),1388,1354,2022,2020,1035,1132,1547,1407,1093,954,948,1116,723,648,978,968,414,943,743,721,347,668,642,625,410,692,728,739,415,495,662,641,594,351,
应交税费(万元),505,292,545,1619,1065,847,447,737,-676,-170,-1153,683,-9,931,-281,408,-375,165,-201,944,230,4,292,572,223,167,91,177,-169,-72,13,315,193,122,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,--,--,1,--,--,--,--,--,--,0,0,0,0,
应付股利(万元),--,137,78,78,78,5204,67,67,158,3400,37,37,73,73,--,--,--,523,--,--,--,--,--,--,--,348,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),606,878,228,1076,408,300,211,262,250,153,109,229,181,147,102,87,163,153,95,58,101,75,8,42,15,43,66,56,84,169,31,16,7,1040,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
