报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),8573,22738,12485,31523,13169,20171,22873,9802,8674,10667,15230,16114,11413,11377,18223,16160,10062,5296,8295,6160,10680,6257,6775,8336,4991,7495,17528,3034,4013,890,30019,6808,655,387,1306,6988,46928,52955,43328,50316,72910,65321,68033,64246,67860,64015,65644,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,729,428,163,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),36035,30722,24784,18830,18925,17715,11919,12375,12058,12087,18434,10237,8298,9134,9048,20481,15318,20048,17039,18818,8128,7475,13243,9319,12151,11180,14233,16522,11075,9634,6099,3580,91,582,366,1218,465,54076,57955,36877,23865,24284,17645,8551,9512,8187,707,
应收账款(万元),31201,28483,22797,5716,6543,5800,3780,4682,5312,4867,3563,4284,3702,4145,3505,3144,5481,3550,2939,2985,4845,5877,2087,3023,2662,3306,1254,1257,3606,2251,1188,3852,3669,2850,3454,3888,4272,3699,3910,3770,4079,4504,3086,4508,6545,4681,4653,
预付款项(万元),4439,3630,2261,7390,3649,2354,2322,5781,3168,3435,3418,5444,4137,4924,4339,11226,5957,9392,7415,15519,14323,12720,11603,14914,7809,9319,6532,8473,4176,7084,8879,9133,5756,3461,5916,9924,6993,14181,15316,21509,15641,19622,25992,24782,19855,21250,18852,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,0,0,
