报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),7432,12406,11029,6171,9314,12999,9800,4511,4461,4567,5094,3357,2611,17296,8339,6256,3653,22037,25157,12395,12429,8246,11032,19005,21726,33885,35636,32977,20229,32442,38342,46044,59073,77535,46822,36232,36176,52299,39595,41789,44109,28929,32891,31564,29541,30067,30921,35427,25157,45100,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,45,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8580,17593,20930,24838,16735,21355,10349,6619,5923,7859,10319,10789,10941,11034,3267,3507,4767,8658,5282,7157,7169,11649,8620,10125,9885,14891,9758,8096,14139,18687,19369,15415,11980,9682,7532,5945,6321,4487,3520,3076,3328,4452,7088,5083,10540,7656,7177,6122,4547,2965,
应收账款(万元),2147,643,2405,1894,2769,593,3752,1821,2148,602,3923,3954,4663,460,2931,2855,3401,2263,4029,3650,4439,598,2759,2591,3079,315,2209,1834,1923,306,1574,1736,2336,577,2480,1945,2271,1486,2991,3445,3024,1611,3045,3760,4428,1927,4351,5028,6609,5148,
预付款项(万元),5889,1686,7527,5062,5018,1262,2484,1164,1392,426,2390,3387,1159,863,7813,7310,7905,6181,8919,9077,8961,7484,8977,8369,10832,8844,9091,6179,8480,8472,11698,7362,7475,5291,11983,10455,8820,7456,4996,5866,7352,7051,11702,10567,14534,10235,14358,10733,14621,14151,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,86,86,86,86,86,
其他应收款(万元),--,--,1275,1058,1025,842,1031,1377,1217,1133,643,557,715,337,484,584,483,291,747,720,535,417,804,764,777,439,1546,2807,3600,2925,3585,5687,5788,982,1353,1791,2006,1849,2213,2965,3139,2758,3616,4539,5166,3268,1299,1391,5495,4763,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
存货(万元),13303,10253,10502,13106,8765,9237,7813,8957,12519,9108,9025,8432,11766,9469,12173,14736,10813,13616,20626,21384,17544,15345,18034,19359,19012,19351,19379,19966,16396,16697,12030,12086,13023,10471,36697,49006,51270,50222,66702,63637,58083,53882,57829,51200,46750,41015,36683,33602,11509,36234,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,6,11,19,27,12,14,28,35,24,27,51,68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),908,765,920,776,973,564,808,696,429,421,--,--,5,--,142,100,203,150,116,6,1,--,95,37,3,--,50,18,14,20,--,--,0,--,--,15,22,0,--,0,10,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),45103,50114,54588,52905,44598,46852,36043,25156,28108,24143,31406,30491,31887,39493,35174,35375,31275,53361,64876,54389,51077,43739,50320,60250,65313,77725,77669,71877,64782,79549,86597,88330,99676,104538,106866,105389,106887,117798,120016,120777,119045,98683,116170,106713,110959,94255,94877,92390,68069,108448,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,628,894,894,894,894,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,1075,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,0,0,0,--,--,--,--,--,--,23,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),3600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,302,390,390,390,289,289,450,450,--,--,--,--,
长期股权投资(万元),1894,1915,1788,1838,1832,1873,1692,1752,1789,1841,1887,1933,1984,2021,2044,2076,2102,2123,1217,1211,1203,1203,1207,1574,1203,1203,2712,3757,3752,3754,3718,3624,3577,7000,6934,6920,5385,5371,12376,12385,12767,12779,10298,10386,11760,11800,12762,12687,12149,10440,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,243090,--,239120,--,236846,--,235057,--,231397,--,227374,--,230534,--,237715,--,237180,--,235312,--,232724,--,233108,--,232676,--,230593,--,224291,--,194448,0,193417,--,213819,--,212174,--,198575,--,197766,--,202314,--,206055,--,156402,--,160214,
累计折旧(万元),--,152705,--,147173,--,141876,--,138313,--,132183,--,127109,--,124442,--,124937,--,118309,--,111891,--,105175,--,100482,--,93362,--,91211,--,84018,--,78992,0,72866,--,71807,--,65667,--,59253,--,52698,--,54211,--,52321,--,51803,--,49273,
固定资产净值(万元),--,90385,--,91947,--,94971,--,96744,--,99214,--,100265,--,106092,--,112778,--,118871,--,123421,--,127549,--,132625,--,139314,--,139382,--,140273,--,115456,0,120551,--,142011,--,146507,--,139323,--,145068,--,148104,--,153733,--,104599,--,110941,
固定资产减值准备(万元),--,4670,--,4670,--,4670,--,4712,--,4712,--,4712,--,4776,--,5799,--,5844,--,2042,--,2042,--,2326,--,2331,--,1423,--,1423,--,1423,0,1423,--,1411,--,1411,--,1411,--,1411,--,4044,--,3247,--,981,--,981,
固定资产(万元),--,85715,84830,87277,88281,90300,90001,92033,91832,94502,92559,95553,98678,101316,104670,106980,109917,113027,118050,121379,122104,125507,126944,130299,133524,136983,130761,137959,136011,138850,112052,114033,116567,119128,137137,140601,142128,145096,135475,137912,140738,143658,138524,144060,147743,150486,96525,103618,105598,109960,
在建工程(万元),--,--,3847,3253,3184,3172,3686,1522,848,1264,4132,1461,1070,637,726,599,329,115,2420,902,3022,2419,3401,2529,2730,1682,7669,4241,5764,2420,21800,17506,13284,2442,3016,2066,1806,1265,7247,6414,5172,3546,10810,8651,10118,7764,60283,48390,40349,34269,
工程物资(万元),--,--,--,--,--,--,--,36,--,--,--,1,--,--,--,--,--,--,34,33,59,17,223,256,141,169,126,113,131,162,298,166,124,--,--,0,--,0,--,0,--,--,24,56,19,34,217,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,-2,--,--,--,-5,--,--,-102,-93,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
