报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),21510,46463,37275,14809,23779,44881,27433,61523,30611,34961,35918,21388,30510,31238,40103,39761,32036,26992,41265,33138,32665,21584,18866,18318,14523,49213,22491,22758,39946,59246,39182,20955,25136,39005,38541,31210,18921,55707,31928,19823,18723,19718,28263,13927,2833,22118,11781,9849,3626,9486,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
应收票据(万元),211,238,183,344,398,541,27,116,284,353,264,344,540,169,242,163,474,404,94,30,22,404,--,5,70,345,4,5,97,115,34,22,107,59,--,74,234,184,0,35,273,359,0,30,80,300,266,0,60,399,
应收账款(万元),66895,56333,53330,55498,57597,48603,53652,55680,51666,34342,37272,38610,38416,26189,30908,35679,37453,30121,31227,32518,34226,29424,32633,32972,23326,21226,26852,29798,23899,23607,27955,26491,25498,26578,30765,30269,27983,27880,30962,31194,30519,31443,32998,31859,32278,32477,38693,39104,38705,38815,
预付款项(万元),38626,36576,21519,5524,8289,29134,25217,17422,24168,35556,23025,13880,21657,16567,27910,10485,14124,12482,20351,12201,8500,7243,21159,8560,17870,14332,32620,10317,10977,7191,27282,20720,23261,12225,14174,10675,10031,6087,7589,5794,7404,13853,9204,5548,2345,5555,7325,11556,11734,6479,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
