报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,
货币资金(万元),1325617,1293867,1502608,1332882,1359866,1955655,1712822,1984028,1656437,2170632,2316719,2345418,2611748,4330352,1991298,1024979,1008036,787962,633426,591309,568601,678071,632483,692983,729174,810306,984371,1043238,908255,1608979,1236415,1591834,835892,737870,1143069,909280,1238778,
结算备付金(万元),294746,301662,315838,352728,581774,410406,381002,424815,425679,336659,332462,482791,415538,556022,296176,589657,181012,110114,134627,129500,93428,129200,106567,77628,71612,60819,63068,75113,48599,84329,43794,71110,53690,44427,95984,320664,93361,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
交易性金融资产(万元),2447657,2623502,2847409,3050077,2747143,2432489,2216313,2176971,2005851,1586027,1482579,1422283,1443928,1378525,1406769,1731585,1445984,357597,475266,340079,241980,197524,319184,243325,189233,243281,233441,114749,289864,102561,206959,93640,113366,78765,12185,47822,--,
衍生金融资产(万元),701,94,--,182,13,259,15,700,409,173,921,0,23,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
应收账款(万元),32781,20690,31460,28045,21957,23094,41680,21805,43385,28161,48518,33374,39687,60450,3339,4487,1732,523,5028,446,--,--,--,--,--,--,--,--,0,0,--,0,--,--,4226,--,2236,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),88345,104224,95434,94914,90944,82788,70891,74327,69986,59007,38616,35705,38824,41410,27192,23574,31455,7437,7448,9280,8284,5987,4912,9304,8603,5328,4289,6094,1977,1136,556,607,349,887,539,514,463,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),145369,140921,118542,102266,77619,92981,101143,93924,118301,119319,97455,101278,115680,132778,145449,121661,103949,75668,72040,58296,57416,54155,58240,76350,74549,67694,81187,78572,94918,89523,15893,54559,10318,12020,10408,17195,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),1930484,2175825,2110800,1973861,1711261,1623505,1707170,1698015,1246945,1218468,1091893,892314,971080,940840,803910,658267,472573,251272,218210,125615,39241,40045,62208,74784,21450,47854,76903,68952,35980,0,--,0,--,--,--,--,--,
存货(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,199,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1379753,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1679592,1613284,1570794,1416001,1415394,1465148,1448832,1376405,1426901,1439047,1464089,1433789,937968,858834,657232,596290,370511,266118,226240,224355,212564,213012,186989,227023,193142,187891,52064,21655,21706,25471,28969,57159,14463,2612,35980,60425,--,
持有至到期投资(万元),649,650,650,651,652,652,960,961,1262,3663,4572,4580,4588,5845,7133,5320,5352,3518,3526,3534,3826,3835,3844,3853,3861,3870,114049,89068,62155,10972,9036,0,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),73006,72629,72625,72992,68390,67315,50145,49640,24841,13171,12265,12223,9820,9806,1040,1048,1056,41211,40914,39989,40431,38571,35823,35449,37723,28519,25711,20912,15836,11386,52137,6632,13686,5631,13237,5182,2763,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
固定资产原值(万元),--,114075,--,115362,--,116466,--,115299,--,112987,--,111675,--,109614,--,107718,--,102562,--,103763,--,93282,--,39887,--,38176,--,37608,37634,36078,--,28503,--,22935,--,22514,20685,
累计折旧(万元),--,43978,--,41651,--,41899,--,37986,--,34222,--,30598,--,29109,--,25559,--,21722,--,19837,--,19213,--,17536,--,15910,--,14035,14492,12785,--,11511,--,11828,--,13504,13274,
固定资产净值(万元),--,70097,--,73711,--,74567,--,77313,--,78765,--,81077,--,80505,--,82158,--,80840,--,83927,--,74069,--,22351,--,22266,--,23573,23142,23293,--,16992,--,11107,--,9010,7411,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
固定资产(万元),69107,70097,71570,73711,73956,74567,76059,77313,78673,78765,79974,81077,80223,80505,80926,82158,83142,80840,82443,83927,75305,74069,70288,22351,55891,22266,42986,23573,23142,23293,15449,16992,12752,11107,8670,9010,7411,
在建工程(万元),--,--,--,--,--,--,--,--,119,109,109,75,--,--,--,--,--,--,--,--,--,--,--,40950,--,25041,--,14270,9163,6477,--,1015,--,--,94,--,20,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,-2,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),18305,19113,18734,19190,17318,17281,17043,17796,16189,15680,15873,16307,15150,15081,14501,14717,13703,12152,11891,12157,11701,11533,11493,11690,11476,11531,11518,11760,11762,11837,11244,11674,1098,1355,1391,1568,1393,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),23915,23902,23899,23569,23569,23569,23569,23569,23569,23569,23569,23569,23569,23569,23569,23569,25105,1974,1974,1974,--,--,--,--,--,--,--,--,0,0,--,0,--,--,1175,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,1216,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),30712,33426,24997,22326,27748,35346,42139,41835,35145,39782,33450,16730,23868,9007,1835,5960,1253,2830,4732,5252,4565,4540,4490,4795,2714,1565,2355,4150,1010,163,1688,4,-526,915,2,10,--,
其他非流动资产(万元),37265,59934,68844,67139,65481,60140,71975,23675,35092,59998,71031,69860,397234,87190,81333,73946,76949,17484,17384,17696,206251,147305,99177,56536,38296,15360,13321,13886,12896,12346,17753,9949,26578,17462,1024,5414,--,
非流动资产合计(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
资产总计(万元),8938117,9303129,9655417,9436045,9084880,9137878,8828363,8947670,8015905,7994787,7943786,8058914,7935153,10242727,6841403,5746111,4218256,2285994,2209711,1884406,1563593,1597848,1595699,1577020,1437724,1531327,1705264,1585993,1537263,1988471,1639892,1915174,1081666,913051,1327983,1377084,1393176,
短期借款(万元),35442,50000,1031,1135,16800,16637,19822,18096,545,179,7568,9368,8347,8210,8000,--,--,--,60000,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),62300,260000,40000,12400,20000,--,--,--,--,--,--,35000,191800,191800,191800,191800,223600,128600,48600,15600,48000,42000,10000,10000,--,--,--,--,0,0,--,0,--,--,--,--,--,
交易性金融负债(万元),16718,21809,4754,--,307,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
衍生金融负债(万元),345,308,124,120,14,9,--,37,80,57,20,570,142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3405,3445,10597,4975,6610,13018,7793,31060,6675,28803,15068,7041,44699,11973,7904,7042,6751,414,534,384,--,--,--,--,--,--,--,--,0,0,--,0,--,--,17953,--,9736,
预收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
卖出回购金融资产款(万元),871452,734504,1226147,949368,866326,714745,885059,1082495,788952,664068,822105,892645,1457761,1971028,1659469,1636196,711479,94970,240930,89518,82882,80031,136533,96944,38424,96491,148418,71895,72694,36220,72268,24005,49942,9550,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),46209,46330,57446,67316,67676,68425,96561,103747,111880,110237,151027,150549,97455,93594,60104,65127,44742,25383,20231,24658,21611,16308,13890,18601,10800,8340,6730,15343,35528,32363,24516,25220,20016,19238,18208,29043,--,
应交税费(万元),9035,6642,8972,27325,12210,8625,18401,20590,35061,17108,39841,40148,26370,56699,35819,30442,23411,12257,14537,13087,11086,6241,9087,5991,2563,3478,6577,7946,8910,9143,3522,10625,6169,6988,4412,21158,4996,
应付利息(万元),89158,49528,102477,93724,82658,51513,64038,57140,60373,36268,55668,53670,54287,31541,15822,9777,18153,13856,7578,2547,160,170,111,167,100,83,172,224,617,206,279,139,219,76,1597,217,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,5363,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
