报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),70526,70449,50113,58486,69725,53675,47377,57876,43682,36447,32034,34664,32058,22656,16497,14892,14517,43206,17889,41456,43038,45519,52272,47738,53794,56081,55740,8311,8573,4245,1742,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,57,102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),35,73,68,115,20,--,--,--,--,--,--,1459,--,48,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),79425,78094,77462,78756,75041,63169,58782,51338,48946,44701,50891,48962,43377,38148,36238,34805,32058,30154,24686,20565,17543,13024,10671,11495,10252,8664,8089,6631,4508,2381,1778,
预付款项(万元),6152,4716,5222,5606,4729,3140,4384,4590,3263,3412,4933,3925,2907,2231,20084,2651,2960,2069,1160,5915,5913,788,668,932,2072,448,261,861,822,697,96,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
