报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),47005,61901,78750,82156,76122,76002,86462,92582,94804,90785,93035,93026,34718,34408,28771,29548,31691,32581,38814,34914,33851,38149,33173,34617,37454,36380,33154,28669,48861,50048,49897,49257,50738,2251,1609,875,4859,3337,3212,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),4607,4935,1316,1603,5350,6877,1374,272,2553,4639,1729,444,1447,2010,892,559,1158,859,1115,1614,2696,2573,898,1326,3326,3951,3122,2726,1906,4263,2752,1973,1494,1951,1447,1420,1602,529,210,
应收账款(万元),27966,25657,29795,26821,21831,23324,20805,21999,13405,15871,14569,16500,15186,18662,12929,13770,13527,13836,11973,11082,12075,10997,9423,9257,9304,9651,10000,7437,7932,6319,6253,6387,5526,5163,5790,6357,4338,4261,3678,
预付款项(万元),3684,2448,3661,3898,5396,3875,3839,3314,4339,3881,4669,1959,4697,1911,1733,825,289,979,3389,8859,8630,3211,4214,4645,2551,2309,3296,3056,7099,3730,1688,1424,168,969,602,650,77,781,240,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,255,--,--,--,1208,1184,999,976,838,586,450,140,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),2078,1156,1464,1891,1567,750,1090,921,1456,580,3730,2425,1595,506,1444,1062,3337,2554,911,533,351,494,1491,1561,538,361,1172,711,313,247,381,434,497,667,605,587,448,436,151,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),7993,8145,5924,5573,7307,6102,5576,5848,7425,6967,6884,6329,7846,8811,6360,5583,4804,3489,3035,3279,2811,2844,1991,2147,2361,2790,2359,2500,2760,3586,3601,3989,4257,3920,3300,2688,1111,844,1443,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),10,10,10,10,10,10,10,10,10,10,--,--,--,--,--,--,--,--,0,1,2,3,--,1,2,2,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),12435,19093,4404,6787,11793,12100,12320,11806,11167,11172,3177,2124,2636,2272,2123,1833,810,1967,259,225,510,305,184,121,238,203,77,--,--,--,--,0,--,0,0,0,0,1,0,
流动资产合计(万元),105777,123345,125324,128739,129377,129040,131476,136751,135159,133905,127794,122807,68125,68580,54251,53180,55616,56264,59498,60506,60937,58831,51374,53674,55774,56854,54365,46099,69848,69032,65158,63913,62821,14921,13353,12576,12434,10188,8934,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),22339,22508,22240,21370,20377,20206,5089,1346,84,104,5567,5486,109,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),2900,3000,3000,2300,2300,1800,1830,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),7634,7745,7287,1199,1216,1229,1236,1256,1285,1300,964,974,981,997,1449,948,1008,968,972,1006,1022,1024,1050,1065,1092,1098,1094,20248,1150,1150,--,0,84,84,124,123,124,125,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),4035,4067,4099,4131,4168,4205,4242,4281,4319,4358,4396,4435,4473,4512,3928,3961,3994,4027,4061,4094,4127,4161,4194,4227,4261,4294,4327,4361,4406,4427,4450,4591,4625,4659,4692,4726,4794,4930,4750,
固定资产原值(万元),--,17983,--,17482,--,16424,--,16061,--,15184,--,15870,--,13805,--,14649,--,13911,--,12813,--,12686,--,11353,--,12323,--,5877,--,5723,--,5035,--,5015,0,5015,4531,0,0,
累计折旧(万元),--,7977,--,7221,--,6464,--,5981,--,5330,--,5270,--,5050,--,5228,--,4574,--,3945,--,3623,--,3284,--,3387,--,2223,--,2008,--,1835,--,1637,0,1601,1460,0,0,
固定资产净值(万元),--,10005,--,10262,--,9960,--,10080,--,9854,--,10600,--,8755,--,9421,--,9337,--,8868,--,9062,--,8068,--,8936,--,3655,--,3714,--,3201,--,3378,0,3414,3071,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),9430,10005,9897,10262,9758,9960,9963,10080,10659,9854,10415,10600,9802,8755,9692,9421,9147,9337,8889,8868,8501,9062,8606,8068,8213,8936,5128,3655,3596,3714,3123,3201,3291,3378,3642,3414,3071,2920,3070,
在建工程(万元),14721,14672,14611,14577,14584,14570,14005,13784,13521,13286,13311,12777,12694,11921,10624,8892,8712,8242,5049,2182,774,290,442,290,289,289,4796,4772,68,56,554,632,483,604,355,144,6,1,18,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),33437,33099,32289,32500,32624,19313,16522,16304,16029,15597,13433,13864,13411,13981,5550,7938,3605,3710,3681,3752,3832,3867,4264,4327,1211,1002,918,1185,866,902,937,973,1039,1121,1202,1285,1434,1704,1923,
开发支出(万元),--,--,--,--,--,--,202,95,95,95,144,42,162,--,1880,--,1186,1221,580,617,596,638,549,583,690,652,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,13589,14131,14129,14120,14104,14103,14121,13888,13876,14137,13847,13271,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),28,31,34,38,41,44,17,19,13,17,20,22,8,28,6,2,2,2,22,25,14,3,6,8,9,10,10,8,9,12,11,16,19,6,8,7,8,10,7,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),3801,3881,6071,5956,5607,5188,3977,4125,2954,2562,2172,1398,1458,2076,1680,1526,1529,1572,735,741,753,762,371,317,407,405,273,273,273,273,254,254,324,324,439,537,439,214,77,
其他非流动资产(万元),15938,14319,9928,8438,8316,21520,17774,6503,6503,7429,8294,8294,8294,8674,16704,16704,14704,14704,0,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),127850,126916,123045,114359,112581,111624,88447,73380,71049,70190,72305,71481,64980,64539,65102,62981,58019,57913,38107,35389,33722,33928,33369,32761,30307,30535,29816,34500,10367,10534,9329,9667,9865,10176,10463,10237,9876,9905,9845,
资产总计(万元),233627,250261,248369,243098,241957,240664,219923,210131,206208,204095,200100,194288,133105,133119,119353,116161,113635,114177,97605,95895,94660,92758,84743,86435,86081,87389,84181,80598,80215,79566,74487,73580,72686,25096,23815,22813,22310,20093,18780,
