报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
货币资金(万元),14605,17339,57795,8361,6409,5380,5058,7040,25561,24361,16255,8554,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,374,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),12676,15850,10697,11590,6331,5540,4000,3819,5783,3351,2450,2109,
应收账款(万元),37571,30805,27556,30863,28883,24520,18949,15785,16989,15424,10604,8687,
预付款项(万元),1187,906,1331,1289,997,1112,508,504,463,1698,510,149,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),1372,1554,1086,710,1269,1211,1253,849,868,277,369,1963,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
存货(万元),48373,42061,37077,34705,32904,29908,20357,17241,14185,14699,12380,8821,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),2,3,5,0,12,105,129,4,41,--,--,0,
其他流动资产(万元),54744,50695,12981,17706,20333,12344,12036,16203,219,--,--,0,
流动资产合计(万元),170530,159213,148529,105225,97137,80120,62290,61447,64109,59809,42569,30658,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),170,20,20,20,20,20,20,20,20,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),1472,873,--,--,--,--,1708,1702,--,20,20,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3344,3367,3389,3412,3456,3501,3591,4824,1213,1283,1353,0,
固定资产原值(万元),--,29702,--,27220,--,20362,--,--,--,3935,--,--,
累计折旧(万元),--,7326,--,6464,--,4934,--,--,--,1241,--,--,
固定资产净值(万元),--,22376,--,20756,--,15428,--,--,--,2694,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),22982,22376,21968,20756,20349,15428,14345,13199,6857,2694,1701,2759,
在建工程(万元),1196,595,267,1201,151,3289,854,321,4276,485,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),7094,7158,7078,7142,7254,3242,3357,3512,3290,3163,37,33,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,
商誉(万元),3997,2438,1571,1571,1571,1571,--,--,--,--,--,0,
长期待摊费用(万元),1989,2065,1976,1982,1794,287,530,1144,1554,669,788,110,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1045,828,596,664,1507,1729,1137,787,632,331,295,190,
其他非流动资产(万元),5446,4184,3479,2240,2057,3799,3484,3478,3573,4647,4882,2584,
非流动资产合计(万元),48736,43904,40344,38988,38160,32865,29026,28988,21416,13292,9077,5675,
资产总计(万元),219266,203117,188873,144213,135297,112985,91316,90435,85525,73101,51646,36334,
