报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),9282,16021,16807,21232,18620,33375,31214,32716,24845,31365,26467,27900,32302,27831,24685,26349,24495,27174,16900,16613,24358,30864,20453,25481,26185,26724,27268,23628,23253,26972,23344,27691,37638,40181,32359,39503,35249,35735,40842,38233,33407,41434,29854,38091,40688,42094,42579,49181,43055,40129,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,0,--,--,--,0,
交易性金融资产(万元),21,24,414,261,6057,29,67,48,45,20,20,19,19,23,19,25,23,21,15,13,13,14,14,2943,14,3814,173,14,214,3013,7225,5267,438,18,2662,801,1040,1028,16,17,214,10,12,15,7919,28,199,168,126,173,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,0,--,--,--,0,
应收票据(万元),195,45,1613,1782,315,593,185,1078,976,156,1544,1736,260,143,60,2518,2739,463,138,81,1179,1523,452,330,177,365,176,737,711,734,313,48,312,421,180,93,33,136,11,100,2572,3341,685,437,952,3384,991,617,328,962,
应收账款(万元),17561,20684,25396,21461,19529,22181,18561,21747,17729,7666,8796,8947,4067,6161,3038,3299,6375,8074,10584,9564,7223,6360,18251,10614,9032,9626,10996,9528,5637,5793,15666,13849,12708,11158,10571,11408,10720,10480,12170,11632,10798,15114,20866,24588,20738,21717,25028,29960,25795,26730,
预付款项(万元),1972,2075,5336,3569,2161,2260,3739,3580,2946,1908,2463,1238,1915,1534,1130,1127,975,1219,1850,4994,1206,315,736,1011,610,1230,6906,7872,7299,7463,8215,7295,7345,4390,1310,1263,3059,2521,3716,867,1997,2641,2502,2667,3461,3108,3147,2840,2711,2909,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,0,--,--,--,0,
