报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),115991,113159,127475,105004,241119,90059,103779,102683,64260,83534,92639,91887,135622,152947,117247,116248,147985,170108,78195,68975,59497,77204,73982,71408,56693,73670,67463,91655,92065,96395,94548,104076,95554,94793,58596,48297,46823,55743,61276,55416,50399,60062,57428,22454,28970,31258,24928,44542,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),20414,25131,32087,34001,14127,13574,13719,18656,8015,10650,21507,22916,8880,9768,10655,11631,7359,9990,8082,2989,2818,1343,576,990,5484,2563,2959,2670,6923,7586,2643,4716,1975,3148,1087,1553,1003,684,937,903,405,473,632,465,387,142,206,30,
应收账款(万元),324175,329999,313518,271276,278091,270360,284108,259643,229782,223517,219001,188848,215613,212181,192159,176615,177542,179260,162901,163910,173952,179993,166983,162071,181699,171879,148333,127568,131954,142284,127520,106090,80521,85575,72186,48772,47311,41134,31198,22661,28289,32507,29198,21913,17260,14845,8887,8235,
预付款项(万元),41226,46304,37768,26458,32046,29391,31966,25212,20071,20126,12304,12800,18201,16582,18185,13479,20175,15061,15292,15626,15400,11486,12617,16305,16243,15830,20241,15703,20959,19245,59831,31838,31967,21071,29809,13498,17865,15442,20490,15277,20472,17372,24018,15509,9892,7566,9734,6410,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
应收利息(万元),--,264,674,274,34,101,117,163,291,399,272,614,984,921,251,59,--,--,144,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,--,
其他应收款(万元),41223,32849,33795,29980,17564,16653,9593,18200,6517,7526,22621,20869,5426,4470,3055,3075,2652,1883,3974,2244,1800,2630,5574,1383,3829,3698,4268,3967,2734,2588,2905,2269,10656,10152,9905,9779,7375,6169,5875,4834,3538,2972,2870,2011,2101,1471,2211,1038,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
存货(万元),236975,205637,191240,194411,190628,176102,164896,160780,119009,115375,115984,117918,121343,126427,123304,115918,123741,125710,119395,123572,128103,126702,140424,136123,127365,118731,129947,134002,136408,130582,129284,117769,112468,100464,93964,90890,74929,72227,66376,68637,63734,59246,53825,47387,39303,37960,36223,23985,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),37854,30379,28415,24829,9048,8515,8003,6353,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,--,0,0,
其他流动资产(万元),31456,31887,64423,65360,2609,1803,1515,1963,224,385,522,670,1233,1415,741,1506,--,--,--,--,1954,2500,43,0,--,0,--,1297,--,--,16,--,--,0,--,45,0,0,0,0,0,0,0,0,--,--,0,0,
流动资产合计(万元),849314,815608,829395,751799,796934,618226,617695,593653,448169,461512,484848,456522,578340,524712,465598,438529,479454,502012,387982,377318,383525,401859,400199,388280,391313,386371,373211,376862,391043,398679,416746,366759,333140,315203,265547,212832,195306,191399,186153,167728,166836,172632,167971,109738,97914,93243,82190,84240,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,0,0,--,--,--,0,
可供出售金融资产(万元),530,524,523,493,522,493,514,493,450,450,450,450,450,450,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,--,--,0,0,
