报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),171534,193777,128273,105298,77009,65048,50724,50947,29224,20140,21907,31503,14297,15640,34055,51546,6008,10506,7722,13511,9697,18196,12845,9083,9162,6323,6159,7414,5756,9687,7768,11722,10401,11371,12678,9004,7445,11816,12987,12259,13591,13102,15518,4563,4083,1110,497,
结算备付金(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,0,0,0,--,8,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收票据(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,60,--,--,--,50,--,--,--,--,--,--,--,--,--,0,36,13,--,150,--,--,--,60,--,--,--,--,0,0,0,
应收账款(万元),68325,47420,62149,72855,85370,65827,53827,44823,43368,38293,28389,25684,25717,15215,10673,9164,4489,5424,9636,6361,6486,6105,7944,8970,5943,7103,6700,7032,7129,7713,8518,6883,6240,5436,8381,7344,6365,5726,9599,13127,7324,5894,8233,6512,3613,2651,1402,
预付款项(万元),52347,36006,44674,37627,20549,17522,19283,13859,12425,10002,18304,14348,10658,8444,24182,6572,2508,2518,2404,2887,13785,1033,12365,268,2276,328,3099,3135,3522,797,786,127,337,604,559,3209,3238,2363,3827,4259,1741,2811,2118,2200,2086,696,608,
应收保费(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收利息(万元),--,--,5,30,15,5,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,15,35,16,35,15,40,65,--,--,--,--,--,--,0,0,0,
应收股利(万元),80,--,0,0,0,102,--,0,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应收款(万元),7710,7348,7683,8798,6488,5477,5625,6081,2821,3061,1813,1619,1598,1067,1177,611,427,425,1194,604,279,98,851,81,80,74,364,310,201,286,410,554,665,320,1040,255,73,197,287,244,104,47,71,43,26,152,337,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
买入返售金融资产(万元),--,--,0,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),--,--,0,0,0,--,--,0,--,--,--,--,--,--,--,--,8002,8810,8914,8721,9077,8283,10006,9910,12212,11437,11006,13245,12891,11352,11658,11473,10698,10095,10060,12517,13126,12223,11556,11182,12197,6920,4560,3853,3964,3923,2930,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,
