报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),3787,4775,8927,15533,13631,7756,9979,
结算备付金(万元),--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,
应收票据(万元),36,1111,961,132,1511,188,106,
应收账款(万元),7653,3633,875,966,1632,820,399,
预付款项(万元),2073,1475,1278,4089,2482,2207,982,
应收保费(万元),--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,
其他应收款(万元),199,182,129,179,131,379,2417,
应收出口退税(万元), --,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,
存货(万元),4675,4448,5152,2625,3520,2701,1986,
待摊费用(万元),--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,
其他流动资产(万元),45480,16243,8692,4545,869,539,260,
流动资产合计(万元),63902,31867,26015,28069,23777,14591,16129,
发放贷款及垫款(万元),--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,
固定资产原值(万元),--,21875,21690,--,19185,--,--,
累计折旧(万元),--,5987,5041,--,4358,--,--,
固定资产净值(万元),--,15888,16649,--,14827,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,
固定资产(万元),15572,15888,16649,14162,14827,6792,5940,
在建工程(万元),6910,6844,6318,7833,4679,9036,4613,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,1,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),865,898,965,1033,1102,638,622,
开发支出(万元),2878,2676,2225,1873,1561,696,213,
商誉(万元),22,22,22,22,22,22,22,
长期待摊费用(万元),251,228,151,59,72,42,85,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1728,1750,1720,1905,1548,1041,648,
其他非流动资产(万元),955,955,1170,1674,3288,3480,2658,
非流动资产合计(万元),29180,29260,29221,28559,27098,21747,14801,
资产总计(万元),93082,61128,55236,56628,50875,36337,30930,
短期借款(万元),--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),--,--,--,448,--,--,--,
应付账款(万元),3364,802,632,856,721,513,493,
预收账款(万元),1207,1095,2035,1446,2378,2061,1632,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),280,405,1007,378,1065,256,159,
应交税费(万元),537,1120,968,1419,1839,1873,1757,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,78,624,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),3657,4558,3901,4736,4579,2927,1487,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),9047,7981,8543,9283,10582,7709,6152,
长期借款(万元),--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),--,728,750,432,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),703,--,--,--,--,--,--,
非流动负债合计(万元),703,728,750,432,0,0,0,
负债合计(万元),9749,8708,9294,9716,10582,7709,6152,
实收资本(或股本)(万元),42300,36000,36000,36000,36000,210,210,
资本公积(万元),25683,2280,2280,2280,2120,3656,2983,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),2852,2852,2852,2699,2699,512,407,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),12498,11288,4811,5933,-528,24241,19976,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),83333,52419,45942,46912,40290,28619,23576,
少数股东权益(万元),--,--,--,--,2,9,1202,
所有者权益(或股东权益)合计(万元),83333,52419,45942,46912,40293,28628,24778,
负债和所有者权益(或股东权益)总计(万元),93082,61128,55236,56628,50875,36337,30930,		
  
