报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),16336,17842,22632,15373,17547,14636,15473,14984,15175,16609,9914,18659,10084,13110,11333,13285,11378,14300,12829,8644,11772,14419,12725,12399,11499,17462,14603,7770,9160,13365,7485,20205,11718,9445,9899,13113,14668,15933,19058,30420,39215,40846,41623,6159,11871,7443,7292,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1825,87,980,2307,500,--,0,--,--,--,--,--,0,--,0,0,0,5601,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),250,283,173,161,200,260,300,190,196,364,83,498,394,394,471,289,279,254,460,368,240,629,185,500,204,720,210,294,51,220,41,10,28,597,209,87,77,411,495,243,71,64,56,31,103,33,--,
应收账款(万元),11585,12100,12511,12752,10567,13164,14997,14111,13546,13735,15447,12717,12003,14910,14438,12431,10267,12331,12302,12226,11305,12603,13084,13068,10718,11496,14710,15480,11727,14560,9576,9864,10114,12482,12004,11792,9684,10169,11113,10481,10624,11635,13308,13215,10046,6699,5227,
预付款项(万元),1934,1073,1478,1647,3062,1319,2424,2380,2549,2290,2500,2924,3423,1288,3354,2730,4370,2196,3271,2856,2710,1566,2854,2858,3322,3230,3150,3167,2305,2585,2053,1977,1201,1158,1315,1603,1198,1302,2338,1912,1431,1488,1619,1256,1297,1275,1390,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,2,4,--,28,54,22,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,--,
