报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),10426980,10194548,10517537,9961043,9337923,10531778,10927014,9561313,9723368,9942134,9628354,8881980,8403851,8686697,7944131,5454567,5829105,5779776,6095405,3854168,4421508,4402418,4687492,2894392,3271747,3425648,3675126,1604081,1990993,2311896,2385491,1516613,1971765,2340661,2454945,2290484,2583366,2323587,1601521,366630,436589,523931,794366,413098,481251,359068,412971,137314,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
交易性金融资产(万元),40834,51484,30509,60205,--,--,--,--,--,--,--,--,--,--,--,--,26982,12000,13348,124611,84696,69935,72891,26346,7659,2012,1347,1649,4270,7286,6038,7220,4730,7991,2718,237,4,0,0,0,0,--,--,0,0,0,0,0,
衍生金融资产(万元),31415,1663,72841,48106,2371,20661,20140,25085,--,--,--,--,--,17603,8095,8418,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,--,--,0,
应收票据(万元),5015212,2798822,2156095,3225641,5160442,2099638,1805461,2996336,2735516,1077572,1711114,1487981,3170683,1778364,2988451,5048057,5034169,1992350,2449715,4629724,4105622,1665312,1968841,3429217,3735535,1302698,1114790,3366509,3643276,1404375,991988,2205582,2016686,480276,586172,1083655,1518213,500671,558285,1327743,1187690,458879,338771,741033,667543,325528,217481,446326,
应收账款(万元),660274,963687,855033,581449,481325,752051,610530,296053,352326,591152,523515,287921,298335,511511,388947,266135,251557,510393,279383,184928,208557,365088,228700,147487,182277,280400,191876,122679,203282,282538,209854,119892,111911,193255,215346,91453,92867,168341,163131,56550,173402,393137,262189,89457,144796,290134,312850,69295,
预付款项(万元),588702,473815,455038,371787,493026,353134,394178,181495,431828,217477,191759,84793,195563,256781,262016,159149,254192,183380,219943,149865,200517,221510,278731,173971,263515,294581,278072,231562,271199,273022,290354,255980,255962,142089,167053,148844,108422,93100,108968,89677,75380,107953,67273,118778,39816,67573,5884,90078,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,0,0,0,0,
