报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),100973,109365,69392,74766,60364,52213,54362,39760,54507,82155,130768,47750,93108,73619,62893,52407,69516,90357,138003,109629,108953,73119,92346,137272,125466,132205,117630,113524,118894,72264,54345,70954,76527,46769,37509,70560,67948,40152,37747,26721,24090,21017,21531,15751,17007,26161,30229,33569,29750,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,1110,1058,622,458,526,448,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),3155,3663,2526,851,1902,1770,2094,4291,4565,803,1060,1279,1042,12774,1237,1335,1949,2402,1526,4739,1200,1382,666,136,2898,1116,284,345,560,820,507,24,324,68,157,348,54,51,24,203,163,107,700,3387,5935,4288,1991,2336,1144,
应收账款(万元),120780,85126,82229,78159,68503,60585,55271,88877,85193,110521,110514,116505,103785,132203,191720,186323,170604,234069,227548,199373,203311,181436,172172,135198,116943,187377,153667,82765,89132,45675,35698,70311,53291,51650,44919,36608,48377,47404,42628,17925,15822,27176,15318,28321,27333,16990,14572,10293,11439,
预付款项(万元),11450,32688,30912,33859,34031,31089,34030,49482,32878,9699,16120,5802,3227,4296,5806,29445,38831,23946,22843,25315,13956,14474,11910,14982,11935,9650,27444,21711,19083,17932,14118,8452,8253,13123,17286,14687,5384,16986,9953,14155,16851,9897,9072,14191,13221,13694,3410,4462,2324,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),735,--,559,323,148,8,34,44,21,69,176,179,197,84,211,111,352,568,1109,962,675,228,390,230,545,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),--,14700,2561,3257,2743,3968,4399,4535,4893,4546,3627,1223,1075,20364,2303,2439,1712,2179,2827,2144,1527,2503,2084,1808,1800,2868,2030,2668,1600,1820,934,1107,629,1043,720,852,632,1071,720,1444,1531,3367,6517,602,495,674,480,499,210,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),142012,167167,180988,176348,184984,179377,172098,165230,165734,168239,165088,177021,162081,156452,152723,129883,104754,96837,89652,115446,103858,169454,147633,170753,141119,120034,122931,136930,118441,157817,136997,103120,83278,59087,62265,42961,36638,53093,50677,76005,71093,72870,59132,51449,38240,40573,40391,45997,36090,
