报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),53744,52298,49457,54447,46721,53046,44418,41872,38212,44423,24864,30696,21111,23470,26901,38164,52722,25856,17131,24980,23363,22405,22891,34577,39774,46061,52673,3749,5868,6011,3311,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),51927,57606,7143,20968,11865,14607,14628,8221,20704,15614,12128,4890,11322,8252,8738,3721,5768,3554,3170,778,2420,1486,2375,609,--,--,--,--,--,--,--,
应收账款(万元),171346,165194,217279,182425,176813,157718,159336,139979,128250,154662,135892,118018,55532,60067,39394,35214,23593,27160,15948,19727,12780,18915,13372,11062,10835,20060,18318,13965,9922,6672,3864,
预付款项(万元),6654,3361,6934,5858,7118,3178,5047,4004,5740,2508,5543,3469,3232,3215,6947,5156,2790,2728,11588,9125,6849,7760,7972,8935,9406,4309,5561,3740,2698,1226,877,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,17,17,17,--,--,--,--,71,79,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
其他应收款(万元),6520,7550,5052,2409,2752,3722,7267,8169,9527,9596,7969,4497,3671,1831,2754,4522,1463,1629,540,313,393,530,852,350,110,198,312,390,1780,175,1395,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),139160,150812,165679,151705,131174,135886,132079,114100,95525,90686,93095,71755,48077,35256,34173,27524,24189,19669,12576,11974,14501,13219,14309,13129,12798,9397,10964,9322,4205,2047,2131,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),13224,20106,15429,11424,10076,23817,9026,7301,6304,5128,5581,7442,5665,4271,186,186,186,389,169,603,169,676,--,0,--,668,--,--,--,--,--,
流动资产合计(万元),442574,456928,466973,429236,386520,391974,371801,323661,304279,322633,285072,240767,148610,136361,119162,114565,110711,80985,61122,67501,60474,64991,61770,68662,72923,80693,87827,31166,24473,16131,11577,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),4413,4413,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,270687,--,244969,--,204092,--,148767,--,134733,--,122638,--,77189,--,68455,--,62777,--,48729,--,46008,--,38939,--,33960,--,--,19617,8667,6959,
累计折旧(万元),--,65960,--,57891,--,49338,--,42085,--,35218,--,28883,--,17773,--,18300,--,15129,--,11227,--,9083,--,7169,--,5531,--,--,3444,2296,1526,
固定资产净值(万元),--,204727,--,187078,--,154754,--,106682,--,99515,--,93756,--,59416,--,50155,--,47649,--,37502,--,36925,--,31770,--,28428,--,--,16174,6371,5433,
固定资产减值准备(万元),--,1016,--,1016,--,740,--,175,--,175,--,175,--,175,--,175,--,175,--,199,--,199,--,199,--,99,--,--,99,99,--,
固定资产(万元),207079,203711,195398,186062,153893,154014,126504,106507,102928,99340,94323,93581,58283,59241,50807,49980,47905,47474,36521,37303,37540,36726,34319,31571,27972,28329,19862,19763,16074,6271,5433,
在建工程(万元),11876,9240,8330,9640,32439,26935,29206,35292,21836,20809,24502,22797,23083,13929,19226,16657,18541,14503,99,68,--,--,16,16,16,16,10,10,1720,--,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
无形资产(万元),19872,19262,19432,19890,20968,20972,21475,21736,22099,13034,22767,23244,19444,19794,20106,17220,14780,14937,4015,4045,4024,4054,4090,4102,4106,4077,4076,4102,4154,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),150641,150641,151005,151005,150574,150574,154803,154803,154979,153407,153407,153206,61329,61329,61329,61329,61329,61329,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),28969,28875,25504,25260,21704,18928,16630,15426,16286,14712,12366,11766,4482,4573,3547,3757,2329,1739,48,50,51,53,60,60,60,60,322,97,66,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5764,5863,5421,4991,4535,4596,2993,2363,2182,2181,1262,1358,1015,1039,972,971,967,1184,477,527,423,491,354,324,533,346,388,337,337,148,114,
其他非流动资产(万元),22100,17919,15770,20516,20230,16420,24254,18440,20679,10032,7274,10577,8224,8194,1985,1423,1423,860,--,--,--,--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),450713,439923,421859,418364,404343,392438,375865,354568,340990,313516,315901,316529,175859,168099,157973,151336,147272,142024,41160,41993,42039,41324,38839,36072,32687,32828,24659,24309,22351,6419,5551,
资产总计(万元),893288,896850,888833,847600,790863,784412,747666,678229,645269,636149,600973,557296,324469,304460,277135,265901,257983,223009,102282,109495,102513,106315,100609,104734,105610,113521,112486,55475,46824,22550,17128,
短期借款(万元),226673,232081,230955,203535,172318,178371,131543,120425,120181,95791,97362,67452,45427,42883,39725,41091,32642,21962,11490,16385,12678,14590,11400,14400,13000,16478,20806,16529,12793,3000,7000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),47271,51841,39996,55018,57206,42344,73925,59320,50764,42989,34252,32899,28347,25322,12875,13359,10891,13898,2538,2389,987,1153,570,1876,--,--,--,--,170,--,--,
应付账款(万元),136151,152237,172611,153022,150148,165625,138628,119055,106945,123299,118707,104879,53691,48596,42692,33149,29651,28419,13208,14300,14261,13229,11929,11175,10925,17203,13493,10662,8280,4077,3303,
预收账款(万元),436,299,1159,1587,405,305,571,761,497,629,1202,655,276,232,677,615,477,298,227,75,402,670,295,598,515,538,206,170,15,16,30,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),6972,6819,7204,6793,7547,7899,6254,6029,4435,4615,3950,3850,1851,2057,2156,2874,2398,2717,953,941,1226,1038,887,1175,1485,1405,737,755,659,443,191,
应交税费(万元),4643,5274,3195,2234,3118,2918,2182,1436,1718,4182,1644,1487,1765,1877,-1874,-2323,-1919,-841,-184,-236,-1421,-1516,-2091,-2237,-2167,-1567,-103,-769,-251,446,78,
应付利息(万元),260,536,230,192,183,79,39,18,--,--,--,--,--,--,--,--,--,--,0,0,5,5,--,0,21,21,21,21,18,9,--,
应付股利(万元),16,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,1000,--,
