报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),544762,462782,438434,466930,458418,347571,321920,441587,529307,572589,691931,648784,651676,14761,76395,40229,56657,27637,26312,31015,27416,34383,46841,66050,44493,45069,40671,27948,27998,18049,30744,42486,37529,41471,62616,14751,18348,11016,10880,12245,9623,8064,15698,14110,16739,2210,14951,7298,12697,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,2,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,12,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),123347,71256,63692,65025,131616,71932,58435,54692,137197,65524,57277,71718,123508,56404,48145,79130,112300,59279,41987,43289,92450,46047,36496,37095,71323,38353,35056,49886,70764,48834,27927,31896,46697,25074,12561,9759,25975,10849,11095,8310,26227,13901,10928,11566,27050,11885,9017,5895,15581,
应收账款(万元),164971,305308,285912,214290,206760,232017,180334,131536,102651,121126,98780,85230,47507,100909,106457,96253,63173,107167,107209,81042,50257,85225,75605,65436,37878,67899,61665,54584,30022,55376,50244,44328,25353,44953,43302,40303,24073,42187,39354,36412,23061,34821,33110,26997,9553,24051,21913,20957,7809,
预付款项(万元),84670,200615,200100,246944,113290,226544,133299,40867,11733,24688,7552,9005,3304,5465,7744,4924,3243,5675,5099,4360,2174,4534,7304,6670,1248,12230,12206,5588,4145,4963,2847,7308,3730,5029,3279,2999,2416,115,1387,1574,2727,2289,2402,4340,1349,3674,2929,2542,362,
应收保费(万元),62196,--,--,50873,--,34960,38355,38411,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),139,--,--,190,190,5,--,89,89,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
