报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),766661,976613,709201,875658,773810,1095818,678270,661963,1120781,985956,722970,632172,483237,646836,580294,497446,473810,559218,392979,362688,337492,409990,626207,409547,416685,517900,331683,395593,389134,507482,450566,399005,485028,471683,326175,317024,304682,324132,254636,335759,293468,290652,229954,175482,225428,194477,
结算备付金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
拆出资金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
交易性金融资产(万元),55463,58187,65590,77453,91735,86499,91902,88701,98420,123369,104154,141204,188909,149122,123875,112853,126905,129717,173442,111264,108916,114623,111532,84589,85394,88322,11268,14138,15097,15142,29360,10191,11751,11761,10564,10442,4539,2803,4218,4425,6487,4356,8370,5028,2405,2409,
衍生金融资产(万元),--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,0,0,
应收票据(万元),9723,11762,7302,5252,9004,8902,8048,15802,12581,28547,18351,16541,16286,22611,12661,15581,10219,18433,15541,22155,12145,16391,24815,14258,11601,14189,11621,14664,9582,11501,6222,4951,6957,8419,5764,5574,9844,10758,11204,19067,8344,10081,12954,13444,6842,6982,
应收账款(万元),709990,715024,816619,768213,719131,711573,783629,827385,696476,800805,852769,741001,710084,678076,722081,640602,558663,565946,578235,494482,474429,455980,448091,447873,394482,411502,384570,416963,387942,396790,395998,352726,301104,306744,305814,303034,239368,255058,295780,274437,296324,252083,248506,235789,196677,191715,
预付款项(万元),126900,103780,134021,122260,151541,105056,139698,125164,140381,120327,152356,146733,146084,118925,153994,128272,134571,114635,139244,136653,147931,138651,122811,148485,182452,165058,154635,192947,185020,161422,183584,164052,149406,149570,129513,149963,121254,119025,181710,197786,170772,176490,174171,132555,134752,120208,
应收保费(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
应收分保账款(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,0,0,0,
