报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),27881,42835,39690,53040,20391,7139,5324,15408,14042,12272,12370,9302,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),251,182,145,180,35,250,853,734,333,147,1309,505,
应收账款(万元),38964,39726,33604,27945,22758,23261,20433,17341,12460,9311,7293,6192,
预付款项(万元),2033,882,1361,442,904,1449,1458,846,671,356,479,78,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4661,4603,4442,3610,3880,2858,2093,1410,911,1044,914,759,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),12251,3796,3590,3990,8113,5867,5926,3640,4194,768,272,643,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),23999,182,9092,3295,10907,363,704,479,423,292,329,74,
流动资产合计(万元),110040,92205,91923,92502,66987,41188,36792,39856,33033,24190,22964,17553,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),424,420,419,420,--,--,--,--,--,--,--,24,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,5603,--,5448,--,--,5056,4963,4737,1353,1182,665,
累计折旧(万元),--,1819,--,1557,--,--,1197,1082,709,467,376,328,
固定资产净值(万元),--,3784,--,3891,--,--,3859,3880,4028,885,806,338,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),4172,3784,3817,3891,3848,3840,3859,3880,4028,885,806,338,
在建工程(万元),6498,5720,4931,4771,3356,2114,1288,646,8,1559,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),774,796,817,839,860,882,903,924,875,922,217,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),9,7,9,11,13,15,17,16,3,9,15,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1846,1826,1948,938,560,499,531,394,181,101,149,132,
其他非流动资产(万元),705,1184,--,14,200,204,204,789,--,--,--,--,
非流动资产合计(万元),14429,13737,11941,10884,8837,7554,6802,6650,5095,3476,1187,494,
资产总计(万元),124469,105942,103864,103386,75825,48742,43594,46507,38128,27666,24151,18047,
短期借款(万元),16900,--,--,--,5100,5100,4500,3900,5000,2000,1300,4265,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),5577,1758,3341,1790,2945,2954,1448,4991,3216,952,600,193,
应付账款(万元),8549,9854,8653,10273,7745,7279,5272,4874,2704,2090,2303,2252,
预收账款(万元),3200,700,364,1080,3651,2783,3393,2834,2728,1657,1293,717,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),746,693,613,1961,714,733,680,673,655,493,469,413,
应交税费(万元),580,993,1212,2141,276,462,377,1088,894,633,610,390,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,1153,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),33751,36302,35503,31978,5911,506,282,295,52,68,37,41,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
