报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),30263,38980,34982,43048,26479,14702,35900,2176,9394,1480,2007,4858,24339,26348,44360,1707,1048,6486,3445,3871,5890,8387,19817,30281,12499,27540,33129,33327,40822,43455,47238,54793,1486,973,893,1258,3906,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),9079,12166,12166,12166,--,--,--,--,--,18085,34140,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,471,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),90,46,20,53,50,--,--,310,461,--,29,1000,1007,85,41,800,1861,57,132,3,523,43,6,31,21,17,6,6,6,19,14,6,0,5,0,0,0,
应收账款(万元),9419,8178,8768,6082,10968,6671,3982,1367,1476,1217,1426,1077,1380,1665,1955,1626,1696,1856,3136,2246,1589,1685,2300,1759,1752,1396,2047,2289,1286,1452,3338,1641,1257,928,1290,829,499,
预付款项(万元),2956,2426,2577,1552,3273,5021,8132,204,203,243,190,204,550,1406,1022,315,843,1812,2328,967,996,435,3847,389,742,603,519,653,2349,2317,4922,641,429,732,240,2955,2795,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,323,185,--,--,8,--,--,--,1,56,40,101,42,--,--,3,4,71,49,63,75,76,37,47,487,321,223,5,51,34,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,310,760,--,--,--,1000,--,--,1,1781,1,--,1139,1639,1639,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),22024,16625,16773,18011,42747,4267,10548,93,90,103,64,100,187,118,318,274,683,1011,220,346,190,193,167,171,133,115,202,77,191,71,90,25,97,109,77,31,15,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
