报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),144649,102514,111249,108133,147786,58992,57739,51474,37874,21108,31164,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1937,1937,--,--,--,--,--,--,--,15,--,
应收账款(万元),23523,24351,21344,29822,16530,20509,21666,17651,10306,10332,7127,
预付款项(万元),1624,1108,1030,978,1684,608,376,323,228,208,194,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,9,19,242,
应收股利(万元),146,58,--,195,--,--,1127,867,--,101,--,
其他应收款(万元),4603,3272,3873,1296,3764,1732,1304,2880,4040,3244,9636,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1658,1704,1285,643,931,673,326,142,141,116,169,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),972,770,1032,1074,239,902,1585,3187,4016,4198,2349,
其他流动资产(万元),2175,42562,42125,41693,2115,1688,1437,490,300,28,250,
流动资产合计(万元),181287,178276,181938,183835,173049,85105,85560,77013,56914,39369,51131,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),16812,16212,15612,15592,14992,14992,14992,272,272,272,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),4362,4393,4198,4746,3272,3137,3470,796,2289,3310,2415,
长期股权投资(万元),10499,10774,11382,10969,12292,12187,11204,5555,4663,7542,4690,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,52292,--,48052,--,--,40257,34866,29202,--,--,
