报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),49304,65469,65059,89648,65610,75464,79573,92186,4721,12209,9705,17609,6654,11790,3469,6209,33181,33868,33095,33063,33921,37677,38440,42915,43338,44025,44009,48991,52202,54587,55366,59237,3066,1942,3162,8453,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),5,5,5,2984,3536,3702,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收账款(万元),9447,10396,8827,9734,11780,10168,14408,8539,9723,8141,11073,11847,11484,8358,13557,11257,10891,10769,13300,12150,9940,10507,8652,9398,7721,7423,7500,7235,5313,6677,5932,4981,4158,5918,2682,1570,
预付款项(万元),836,875,2749,2223,1770,1618,1356,474,798,675,1123,1894,1954,1560,1313,2616,4586,1587,1533,1820,885,470,1502,1565,1362,982,1256,1219,628,549,308,879,692,241,286,107,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),606,1276,2208,1820,1346,919,433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),991,1112,1430,957,9012,8044,1298,570,931,792,627,831,4754,4031,1211,1329,25,481,463,466,767,281,384,201,251,1761,1732,1402,1377,1043,1080,1414,1452,1261,852,639,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),21105,20382,22461,23103,24648,23416,25619,29033,27587,27034,28284,27752,25770,27268,24587,22347,19623,20438,18988,16502,13523,13072,14804,12317,12121,13419,14786,10855,8784,7832,7596,6253,5732,4483,5818,3900,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),4925,14457,19129,7576,26701,25988,488,261,555,692,1353,1258,16916,16665,316,488,413,358,--,--,--,--,12,33,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),87218,113972,121868,138046,144404,149318,123178,131063,44315,49543,52165,61192,67532,69672,44454,44246,68718,67501,67379,64001,59035,62006,63794,66428,64792,67610,69283,69702,68304,70688,70282,72764,15099,13846,12800,14670,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),4402,4574,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,25000,--,--,--,--,--,--,--,17000,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),999,1031,5297,5156,5345,564,766,888,929,1378,1860,1803,1897,2521,790,--,--,--,--,--,--,--,-30,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,28549,--,27226,--,26861,--,25083,--,24889,--,20581,--,19581,--,18671,--,18330,--,6268,--,6152,--,5950,--,5775,--,5112,--,4917,--,4041,0,3935,2524,0,
累计折旧(万元),--,8342,--,7390,--,6455,--,5197,--,4358,--,3571,--,2942,--,2479,--,1967,--,1847,--,1623,--,1389,--,1171,--,1001,--,806,--,641,0,502,280,0,
固定资产净值(万元),--,20207,--,19836,--,20406,--,19886,--,20531,--,17011,--,16639,--,16192,--,16363,--,4421,--,4529,--,4561,--,4604,--,4112,--,4111,--,3401,0,3433,2243,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),19533,20207,19572,19836,20025,20406,20458,19886,20160,20531,17261,17011,16910,16639,16193,16192,16251,16363,4688,4421,4446,4529,4533,4561,4564,4604,4228,4112,4043,4111,3500,3401,3410,3433,2243,413,
在建工程(万元),890,649,1445,1393,1551,1403,1299,1898,1608,1349,4883,4370,3342,2681,2754,2209,1976,1653,11598,10839,10262,9828,8583,7291,7207,6651,6378,4595,3607,3309,4222,2933,2424,2854,1891,6,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),12735,12896,9802,7975,8757,8885,9088,6855,7031,7274,5087,5507,5351,5440,4969,5253,5340,5415,4605,4251,4374,4433,3516,3575,3634,3693,3477,3519,3679,3390,3399,3421,3444,3485,3557,0,
开发支出(万元),4002,2403,5025,6884,5495,4507,4353,2576,1184,851,4087,3425,3234,2459,3531,2823,2253,1597,774,724,724,724,563,563,563,563,--,--,199,396,--,0,0,0,0,0,
商誉(万元),51829,52261,48942,48942,48942,48942,48942,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期待摊费用(万元),337,238,198,177,126,133,85,90,133,77,84,89,93,98,25,29,34,39,44,60,82,104,126,148,170,192,218,225,268,294,290,293,168,147,41,55,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),1587,1580,2000,1732,1477,1459,1072,1755,993,983,1851,1747,320,735,547,520,493,798,219,219,213,223,397,41,335,336,30,21,19,34,8,8,0,19,8,3,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,52,47,26,--,29,35,--,--,21,21,21,--,--,--,--,--,--,0,0,0,0,0,
非流动资产合计(万元),96313,95839,92282,92095,91718,86301,111062,33949,32038,32444,35112,33951,31147,30572,45861,45573,26373,25866,21957,20549,20101,19841,17710,16198,16495,16039,14331,12471,11815,11535,11419,10057,9446,9938,7740,476,
资产总计(万元),183531,209811,214149,230141,236122,235619,234240,165012,76353,81987,87277,95144,98679,100244,90315,89819,95092,93367,89336,84550,79137,81847,81504,82626,81287,83649,83614,82173,80119,82223,81701,82821,24545,23784,20540,15146,
短期借款(万元),7000,7000,7000,14879,14154,14029,19581,5126,5095,4931,5598,10380,12311,10272,8947,6321,12214,9658,7044,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融负债(万元),466,466,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,606,1609,3275,810,0,0,
应付账款(万元),4796,5192,4295,4982,5789,3245,3261,3222,4316,3295,4436,5092,5202,5884,6235,5833,5170,5534,3694,4996,2196,3853,4174,3149,2779,4166,5002,4207,1721,2767,3299,3131,2355,3440,5521,2382,
