报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),116875,89246,164295,113208,116140,103801,95839,77899,76423,68536,126724,144561,108104,100899,141781,138178,168615,79893,77062,69309,107972,86852,86247,138164,148771,106940,127586,124797,33096,33621,31890,22506,34632,38075,54597,19418,25583,25058,20168,24678,26691,32155,6111,12257,20732,8637,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收票据(万元),109534,101231,100500,92506,91248,81170,96802,90571,92722,84499,85250,82619,87829,80921,92591,106095,92896,81616,79490,84472,83880,73410,66616,73486,60824,56969,66460,63629,67817,46326,51258,51620,46308,32455,41540,43273,26021,9955,21732,17299,14884,5144,9570,15106,10856,3217,
应收账款(万元),64485,56565,56635,62851,76844,68699,80398,87371,78311,75216,71106,66009,67420,60815,58571,56919,68150,60498,42007,43224,40376,44185,37016,30437,33221,32330,32826,34907,32062,32757,40341,40338,22441,30060,26673,25652,31356,39603,33212,28163,26334,19650,23698,18441,18810,16991,
预付款项(万元),183,25,535,449,139,80,4009,2422,1439,1226,1468,1412,1720,1404,7761,4729,1320,221,17094,12823,6874,4340,4720,1940,3212,514,1844,1291,851,804,602,1166,1264,469,546,2693,614,827,1159,774,798,251,221,1872,1044,816,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),--,--,--,32,22,--,--,29,29,87,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,0,--,289,289,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),1707,1714,3200,7899,8759,8855,9422,10288,9437,8824,3773,2782,2352,3427,9649,4912,5263,4870,3813,4982,3712,34442,4655,3366,2223,1652,6716,1993,2544,1872,3213,1874,3915,1833,2144,2801,2191,1646,2348,1714,1843,1156,2524,2277,2628,1564,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
