报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),42367,78288,7586,14000,24419,16488,13703,14122,9975,19901,19975,24191,34616,17862,1807,5897,14982,7720,14040,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1262,1512,280,265,65,105,10,8,1617,1639,37,--,--,--,--,--,99,280,1650,
应收账款(万元),55581,53578,50859,55262,46369,39692,59134,43542,39163,39266,39683,34438,24771,26450,24580,12913,20912,19495,6645,
预付款项(万元),6748,2072,5700,4387,4533,755,1217,1034,1750,135,1691,1539,653,1409,2679,996,1899,2373,905,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),132,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),921,1091,1364,1183,868,1416,2271,796,525,310,478,394,330,127,185,126,73,607,112,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),14855,11426,20310,16403,15514,12335,9516,6533,7087,7603,8901,12896,14820,12141,17768,21629,10371,10008,7035,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),4400,3215,1987,1154,2412,1052,725,467,478,249,--,--,--,--,--,--,--,--,5,
流动资产合计(万元),126266,151182,88086,92654,94181,71843,86576,66502,60594,69102,70764,73457,75191,57990,47019,41560,48336,40482,30392,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),268,168,174,174,174,174,250,250,250,250,250,250,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
