报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),53062,61033,44069,48944,57131,67388,164250,44024,44544,48790,46211,42622,45823,51979,50497,51345,51680,54325,58261,57430,58895,58030,57888,56172,56238,56091,63936,64048,69055,72560,83169,4155,8055,5117,6057,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),11169,10131,10667,11612,11694,11052,8309,9314,7459,7615,8046,5723,5160,6055,4748,4335,5902,5333,4534,4388,3843,3737,3251,3185,2031,3685,2522,2025,1597,1890,2157,1537,2175,1184,844,
应收账款(万元),51104,49828,48046,48338,42730,42349,44279,39639,35091,36314,37267,36809,31727,31456,33286,30384,27341,28956,28458,28747,24847,26148,24749,25185,23534,22666,25509,24761,21624,21175,19950,19729,14613,11942,13786,
预付款项(万元),18796,11479,15632,13982,12491,4777,2587,4248,3984,2767,2824,2734,3160,2443,1972,930,596,882,1415,1523,2022,707,3308,2425,2210,1629,2055,3441,363,638,1050,750,429,594,600,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),1425,426,3138,2316,1516,700,42,57,28,150,220,267,119,321,303,262,106,255,648,571,248,179,310,262,155,83,944,725,448,195,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,243,
其他应收款(万元),1141,1523,784,659,782,2384,3384,3155,4547,281,651,331,305,59,579,679,663,377,3070,479,595,393,542,685,686,377,256,256,356,70,292,184,81,276,998,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),33651,31688,28525,27075,25875,26969,26297,25564,25630,24687,24754,27239,28318,24622,23824,22941,24002,21995,21854,21541,22564,19254,20420,19488,20596,19301,18893,18886,18260,15402,13983,12747,11905,11418,11400,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),97074,96764,112146,106570,105133,104252,1731,1418,1023,1506,615,891,909,1141,73,--,13,26,--,0,2,300,--,--,--,--,--,--,22,--,--,0,0,0,0,
流动资产合计(万元),267423,262871,263006,259495,257351,259872,250878,127419,122307,122111,120588,116616,115520,118076,115282,110875,110304,112148,118240,114678,113016,108747,110468,107401,105450,103832,114115,114141,111725,111930,120601,39101,37258,30530,33927,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),8569,9021,7480,7480,1237,1237,1237,1237,1237,1237,1237,1237,1237,1237,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),11792,11351,10402,9921,10405,9731,9328,8964,9559,9379,9047,8669,9168,8935,9962,8885,7395,7055,6752,6311,6425,6202,5975,5561,5823,6181,5727,5331,5314,4982,4651,4285,4094,2995,2876,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),3411,3299,3394,3434,3495,3215,3229,3292,3340,2675,2719,2762,2807,2797,726,744,761,2895,748,764,795,732,751,770,609,874,728,745,762,754,742,756,784,839,894,
固定资产原值(万元),--,117892,--,100798,--,99133,--,92918,--,93038,--,82126,--,76525,--,77248,--,73784,--,60389,--,57813,--,51610,--,50173,--,45544,--,39265,--,34830,33011,27346,22095,
累计折旧(万元),--,51972,--,40435,--,37333,--,37314,--,34575,--,31965,--,29032,--,27734,--,25138,--,21795,--,19902,--,18261,--,17116,--,16278,--,15052,--,13886,12621,10711,9864,
固定资产净值(万元),--,65920,--,60363,--,61800,--,55604,--,58463,--,50161,--,47493,--,49515,--,48647,--,38594,--,37911,--,33349,--,33057,--,29265,--,24213,--,20944,20390,16635,12231,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,70,
