报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),510738,470979,454037,247840,242972,99050,69705,59475,55886,54360,99045,122757,63191,63144,93589,128771,96793,199743,186915,142325,118155,141307,190120,143886,161350,172430,241949,255454,244674,206917,184177,171478,191878,26798,53339,37361,37872,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,0,14,--,--,--,--,0,324,324,324,0,2818,1108,0,0,--,558,2089,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),166999,163820,93805,70542,101945,97932,15923,15805,58425,34564,30213,16352,45145,40147,12199,11416,13570,7643,33250,17014,20147,28640,17253,15429,12507,12151,24936,9549,6159,4862,2085,2539,151,0,0,3490,0,
应收账款(万元),235247,239923,274221,257536,220384,229799,263463,222544,157738,191574,171596,161707,123757,100261,138195,140649,113192,121677,109005,136196,84125,66989,91618,115411,66878,56934,74959,71955,42192,33377,41240,42117,24406,24157,22460,11424,20025,
预付款项(万元),21284,9529,48791,47113,19852,17354,16437,21366,25571,4718,3793,91187,25375,3003,19058,15399,16337,22332,42564,35345,40333,21357,26445,20991,19858,21900,20248,15850,16040,13695,7041,12683,10165,6014,1083,610,833,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),769,124,104,1,2209,72,16,1,11,27,24,21,17,12,700,690,513,737,1029,940,1713,1382,1439,2930,4856,4786,3592,1882,1078,2416,1569,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),15117,12175,11968,6443,19888,7569,6573,8699,4950,14977,11600,7585,4338,8193,6291,5175,3501,7972,2533,4113,1993,2337,830,2954,2246,2183,3997,1861,2357,2553,3410,1032,1072,790,533,445,694,
