报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),67182,108463,73021,74717,77885,96837,45186,41942,49292,59752,23388,28462,37899,52168,31855,30242,29337,39054,23790,28748,31706,39737,35076,36580,48212,55128,49217,52860,54144,9971,2349,5728,4005,2240,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),34,34,80,--,33,33,--,182,--,--,--,--,100,100,--,--,--,5,5,--,--,--,50,0,--,--,--,--,--,0,--,--,--,--,
应收账款(万元),36186,33993,29688,26046,25397,26318,25866,24644,26514,26028,25103,18336,15488,17247,13360,12195,11139,12514,16437,13697,12984,13488,9750,6799,7273,8564,7384,6302,4463,4172,4234,3058,2346,1352,
预付款项(万元),5406,3685,5246,4805,4346,2679,2960,2687,2072,2161,2373,1436,1320,768,1324,1527,1903,1077,2116,1488,1012,616,2405,667,522,987,644,560,321,417,251,237,270,379,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),299,290,314,293,243,152,155,112,123,82,100,82,274,213,130,54,147,129,91,31,265,213,242,45,667,667,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),6309,4674,5571,5912,4834,4283,4892,4968,4112,3931,4386,3593,3981,3886,3645,3338,4152,2848,3059,3127,3162,1891,2216,2128,4475,2303,2419,1007,1454,508,514,221,413,774,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),39900,35386,40756,35177,32830,28824,37309,35331,30101,25036,27418,23849,22388,18502,19753,17546,15121,11857,10772,9957,9907,8445,9002,9479,9388,8051,5599,5338,3735,2408,2749,1139,594,123,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),2913,1892,383,649,1007,162,689,1385,1524,4276,3137,346,510,75,9,155,352,39,286,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
流动资产合计(万元),158229,188418,155059,147598,146576,159289,117058,111250,113739,121266,85905,76104,81960,92959,70075,65059,62151,67524,56557,57048,59036,64389,58740,55697,70536,75700,65263,66067,64116,17476,10097,10383,7629,4869,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),31296,29031,10866,10866,9186,9186,9186,6186,6186,6186,5686,5686,788,788,788,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,
