报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-03-31,2008-12-31,2007-12-31,
货币资金(万元),7928,18307,20344,26554,19822,14779,18155,21903,15442,25890,9110,7101,7983,25602,37083,25697,22618,26391,21039,27284,65987,13818,16454,16812,20763,13226,12412,18660,19711,26000,33120,40308,45985,59278,7323,10041,9229,8530,2478,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收票据(万元),--,--,3500,--,--,--,--,--,--,0,--,20,--,6,--,0,--,60,309,250,210,180,290,335,192,90,380,243,150,185,145,150,70,30,80,110,54,53,70,
应收账款(万元),45395,35374,35676,40026,34766,24698,20976,18862,20029,17188,14871,17350,21628,15931,7921,8886,9445,9923,9528,9452,10493,11637,11013,11084,9366,9706,8009,7822,6269,4866,5453,7980,6154,4907,3898,3977,3773,4279,3785,
预付款项(万元),9455,10180,11384,7550,21908,20399,11865,5391,8344,9778,4669,4471,3827,6579,7776,3238,5975,10870,5623,4804,6323,6063,6174,4984,9008,16372,14568,18214,23936,24124,18414,7846,6446,1935,1123,1177,1756,1832,553,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
