报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),402906,461525,377622,236584,231138,134070,172918,171813,204164,284908,338161,273926,213376,120171,67271,86183,100845,34036,44535,71795,54793,124329,65425,98245,109534,123362,106273,99675,105528,107827,82637,81765,165024,170210,148119,164657,162705,134141,137448,115602,88879,89642,75740,74809,254171,181272,219649,191738,180603,201674,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,9,8,8,7,9,9,9,9,9,11,10,9,9,7,4,7,8,20,20,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,269,6071,96957,80606,90723,38762,50464,34259,
应收账款(万元),3223,2745,3088,3621,3483,2677,3051,2820,319,203,576,649,326,300,469,691,459,349,441,600,560,498,991,683,652,642,348,354,493,414,138,99,224,180,128,92,283,145,218,87,276,157,56,159,56886,52751,21002,24375,35987,14218,
预付款项(万元),3136,3382,1356,1263,1255,789,726,774,972,304,1720,4598,3166,2875,4879,1753,500,592,1083,437,303,396,960,1192,1316,1816,1610,1683,949,864,573,659,1096,818,2100,1189,1318,758,3316,14335,10864,19618,23267,18438,37447,31773,32633,33419,28056,85956,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),352,352,--,--,--,--,--,528,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他应收款(万元),--,3406,4961,3898,4210,3784,4278,4279,7307,3556,5193,3956,3122,1709,2249,2663,3115,1740,1929,1791,1707,1084,2921,2467,4134,2245,1761,3532,3381,1975,5002,3959,3126,4861,13758,11976,13141,9049,10056,12664,16763,5162,15670,12033,18074,15359,15665,14106,19022,13882,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),341888,333715,437801,451458,463965,462594,388128,373324,403081,441924,466605,445086,427322,401312,369514,345596,333396,315623,289649,194883,212133,169306,158073,179475,175643,175490,165662,161525,158941,158181,159941,158403,157833,170978,139929,95980,92066,91450,109354,117464,118403,136766,122646,117356,201767,231853,318704,268440,200758,139196,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,12,12,12,12,--,0,--,0,
其他流动资产(万元),108148,61099,98399,91136,64784,48866,24161,47612,63270,27999,36471,28240,16565,6470,3471,4421,2285,2359,2970,1898,12523,33994,112059,54399,43213,35598,56319,44960,34496,28092,59607,59502,2,1006,213,0,4000,4000,--,0,--,--,--,--,14046,14029,7211,6413,6162,6162,
流动资产合计(万元),861427,866224,923226,787961,768835,652780,593263,601150,679114,758949,848725,756455,663877,532838,447853,441307,440600,354699,340607,271405,282018,329606,340430,336461,334492,339154,331981,311738,303796,297360,307904,304397,327314,348062,304255,273903,273525,239555,260401,260161,235192,251349,237668,228886,679379,607675,705587,577253,521052,495347,
