报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),43237,6019,7214,7117,4818,2729,4184,4211,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,240,57,552,133,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,15,12,
应收账款(万元),9296,9217,12641,7015,7704,8072,5970,4389,
预付款项(万元),1317,515,910,582,903,1184,1891,1248,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),219,654,557,410,519,743,3054,1312,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),7019,7907,6568,5013,6823,6374,5546,4136,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,32,--,--,--,--,--,--,
其他流动资产(万元),--,--,1,348,766,626,89,284,
流动资产合计(万元),61087,24344,27891,20484,21773,19785,21301,15726,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,19,19,--,1,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),140,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23712,22837,--,--,--,--,--,
累计折旧(万元),--,7106,6370,--,--,--,--,--,
固定资产净值(万元),--,16605,16467,--,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),16334,16605,16467,15807,15994,8272,8663,5910,
在建工程(万元),13,18,9,14,12,5084,208,0,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1449,1458,1475,1502,1461,1468,1329,1322,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,35,--,--,--,
长期待摊费用(万元),447,397,440,458,428,411,328,367,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),566,583,269,297,245,255,159,103,
其他非流动资产(万元),561,578,614,684,732,269,383,173,
非流动资产合计(万元),19511,19640,19273,18763,18926,15778,11070,7875,
资产总计(万元),80598,43984,47165,39247,40699,35563,32371,23601,
短期借款(万元),7799,8127,7441,10466,10470,6870,6370,6600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
