报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),161114,311871,144892,184684,140069,396967,124484,122440,114542,327468,121823,167087,156444,236003,207600,230631,237872,244756,254471,233014,272247,260071,273091,303695,305341,85505,53277,65076,44015,59696,62813,48927,42809,42550,40283,49770,55017,63382,79958,83195,81390,76181,85813,80340,83476,81749,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,
应收票据(万元),125613,146426,138616,121760,102788,127984,110263,101659,96898,103189,99907,91128,80629,99355,104845,110515,118981,109028,117854,117128,97247,89872,91997,133615,128410,122702,117063,80673,92817,83527,70666,85289,66336,45365,42312,38878,31660,38873,57220,76538,68838,64705,56081,56834,45672,45289,
应收账款(万元),240946,199558,173259,202880,209681,132470,153371,173861,163159,126116,130716,154682,164508,120611,146906,173869,154495,113284,131205,143742,130737,103639,100826,105244,120588,116712,105970,145555,127313,99980,111907,103365,91745,74639,71561,61981,55012,46804,58875,71504,84011,56221,72186,73703,79016,64832,
预付款项(万元),11128,9758,10703,10069,9289,7403,7442,7746,8932,7333,9274,9847,14041,10101,41199,32601,21679,17440,26778,17975,14592,14350,13351,11354,13794,18341,14868,13698,16124,10518,5219,5138,5218,4073,3360,4466,3948,3360,7079,5242,4572,3309,4841,6288,4647,2380,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,0,0,
