报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),58287,60003,55477,62344,61447,70233,71133,84036,100715,98751,113963,114066,95139,116049,114580,116853,109056,97139,102312,100088,46241,44857,50227,50134,84516,72070,67498,84274,75984,79361,68300,79078,66010,61629,63566,74498,57733,53655,54521,59167,47709,43643,41761,53188,19702,15828,12897,15639,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1102,949,808,747,709,723,717,659,697,666,635,664,642,648,716,782,808,831,842,759,876,917,1772,3019,2591,2596,2832,3354,4550,3505,6292,2814,1468,1048,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收票据(万元),216,52,456,556,151,30,243,1021,--,42,37,39,119,110,93,226,--,160,51,101,--,--,0,0,10,--,0,500,--,--,--,--,--,106,0,0,0,22,223,250,--,--,--,--,--,--,--,300,
应收账款(万元),9494,10097,15442,15655,20134,18296,22072,20400,27782,29105,27590,26183,38151,36197,33395,33833,32508,28152,24595,26221,21713,20815,15132,11729,27716,15099,11953,6263,21029,9688,10282,5244,16502,12038,12458,4536,14899,6866,11784,1817,8130,6458,7489,1847,7501,7145,5263,1369,
预付款项(万元),14206,15351,15037,15790,13498,12338,12494,9424,3264,3928,3034,3180,6201,6110,6930,5937,5575,4921,4089,5039,2967,2801,2947,3015,3796,3784,3018,3119,4672,3622,4984,3205,2861,2224,3002,2261,1291,1750,2988,2887,1565,1025,4235,2548,1225,1154,2401,2185,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,--,--,0,
