报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),81266,89739,77190,29658,19617,18088,14468,13173,11354,15514,13191,17725,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),216,150,113,113,--,--,144,--,--,688,123,108,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4572,7531,9593,4508,3768,4879,3498,1291,337,805,37,86,
应收账款(万元),25862,30395,28574,18879,26562,29421,16362,15376,26125,19125,17044,19432,
预付款项(万元),3943,1393,1831,914,1724,718,1091,1061,967,1092,868,882,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),241,140,58,5,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2607,3324,1230,3084,2745,3180,3151,2712,1368,1456,798,1561,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),41541,34905,29278,37569,27368,26204,33977,40685,36269,45358,28385,30535,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,4,
其他流动资产(万元),87013,81571,72232,22532,7789,198,4787,2143,1382,1742,902,1786,
流动资产合计(万元),247262,249149,220098,117262,89574,82689,77477,76441,77802,85780,61349,72119,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,507,507,913,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,87716,--,84742,80784,63232,61832,47933,45420,41043,37811,31080,
累计折旧(万元),--,25886,--,23087,22006,21290,18963,15290,14688,12906,10038,7802,
固定资产净值(万元),--,61830,--,61655,58778,41942,42869,32643,30731,28137,27773,23278,
固定资产减值准备(万元),--,1661,--,1072,1072,1072,45,61,63,76,79,109,
固定资产(万元),61159,60169,58415,60584,57706,40870,42823,32583,30668,28060,27694,23169,
在建工程(万元),6698,3162,5691,5232,3940,25387,19525,23634,10918,4524,1033,5897,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),16338,14418,16766,14288,14330,14429,14267,13411,13509,13593,7405,7563,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1790,17,17,17,17,17,17,17,17,--,--,26,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1478,1668,1258,1197,973,915,1090,529,557,562,498,311,
其他非流动资产(万元),4856,2983,430,274,1123,207,805,619,8768,2746,330,186,
非流动资产合计(万元),92320,82416,82577,81592,78088,81825,78527,70792,64437,49992,37467,38065,
资产总计(万元),339582,331565,302675,198853,167662,164513,156004,147234,142240,135772,98816,110184,
短期借款(万元),27130,27031,13167,13495,2434,2397,2519,12274,9569,6700,16660,26590,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,37,--,22,19,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),29745,25942,24512,21536,22312,20320,18168,18231,18399,17588,13329,12126,
应付账款(万元),47561,50661,45897,41190,29262,35628,30331,35382,36274,43325,21010,25662,
预收账款(万元),5547,5241,4261,5078,3681,4055,4434,2945,2594,4270,1954,2043,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8743,6950,5474,7058,5810,4607,5749,5104,4253,4353,2744,2574,
应交税费(万元),3550,2992,3682,2660,2138,1917,1527,1526,1790,919,315,498,
应付利息(万元),556,306,112,10,0,0,6,35,42,10,27,51,
应付股利(万元),--,6820,--,--,--,--,--,--,1643,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6211,5039,4093,920,1154,1009,445,406,316,395,941,1478,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,22,367,--,--,3325,2444,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),129043,130982,101199,91949,66791,69991,63546,75924,74898,80884,59424,71023,
长期借款(万元),361,385,410,660,694,711,3990,1062,1160,1407,1263,6070,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,32,--,--,--,--,--,--,
长期递延收益(万元),5450,4938,4922,4995,5017,4800,4834,1122,1141,1110,326,222,
递延所得税负债(万元),565,576,627,445,357,411,435,331,--,253,18,16,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),6376,5899,5959,6099,6068,5955,9258,2515,2301,2770,1607,6308,
负债合计(万元),135419,136881,107158,98048,72859,75947,72804,78439,77199,83653,61032,77331,
实收资本(或股本)(万元),20667,20667,20667,15500,15500,15500,15500,15500,15500,15500,15500,15500,
资本公积(万元),81597,81597,81656,250,250,281,281,281,281,218,218,535,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),7786,7786,7786,7786,6114,6114,6114,5351,4019,3986,2649,2303,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),94012,84567,85542,77404,73018,66794,61534,47791,45318,31701,19045,14350,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),204163,194684,195533,100819,94828,88597,83266,68792,65017,51382,37378,32657,
少数股东权益(万元),--,--,-16,-14,-25,-31,-67,3,23,737,407,195,
所有者权益(或股东权益)合计(万元),204163,194684,195517,100805,94803,88566,83200,68795,65040,52118,37785,32852,
负债和所有者权益(或股东权益)总计(万元),339582,331565,302675,198853,167662,164513,156004,147234,142240,135772,98816,110184,		
  
