报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),24780,21192,23797,17273,13975,14683,10761,8203,7366,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,399,--,
应收票据(万元),324,--,330,--,101,--,30,10,103,
应收账款(万元),18613,22358,20594,20769,16747,13627,15494,11825,11525,
预付款项(万元),208,184,228,185,183,243,52,29,59,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),635,691,904,480,493,455,1159,1052,752,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),12311,11794,11106,9201,6405,5891,7094,6014,4535,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),19347,20595,18112,28,9,20,9,72,85,
流动资产合计(万元),76218,76813,75071,47936,37912,34919,34598,27605,24425,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),280,280,280,280,280,280,280,280,280,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,159,167,
固定资产原值(万元),--,30838,--,30372,30032,29662,--,--,--,
累计折旧(万元),--,16534,--,15721,14824,13969,--,--,--,
固定资产净值(万元),--,14305,--,14651,15208,15693,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),14752,14305,14378,14651,15208,15693,17098,17666,19046,
在建工程(万元),5608,4189,2752,1419,499,587,606,282,430,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),6124,6182,6203,6249,6289,6232,6400,6480,6638,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),35,40,44,49,59,69,88,54,64,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),269,287,272,249,192,154,167,370,119,
其他非流动资产(万元),--,--,--,--,--,137,--,--,--,
非流动资产合计(万元),27068,25283,23929,22897,22526,23152,24640,25292,26744,
资产总计(万元),103286,102096,99000,70833,60438,58071,59237,52897,51170,
短期借款(万元),10,10,10,10,10,10,10,2000,9014,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,83,--,36,
应付票据(万元),13099,11656,11305,10642,8991,8757,11478,7638,4444,
应付账款(万元),15135,17075,13573,14325,11065,9592,11133,9552,7850,
预收账款(万元),909,629,495,408,500,378,504,714,662,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2201,2083,1778,2200,1574,1591,1564,1125,1051,
应交税费(万元),586,502,737,919,511,709,523,668,444,
应付利息(万元),--,0,0,0,0,0,0,3,14,
应付股利(万元),--,--,3200,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),265,701,724,763,256,675,690,725,955,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),32204,32656,31822,29266,22907,21712,25985,22425,24469,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1011,1014,1017,1020,1026,1031,1043,1055,517,
递延所得税负债(万元),--,--,--,--,--,--,--,60,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1011,1014,1017,1020,1026,1031,1043,1115,517,
负债合计(万元),33215,33670,32839,30286,23933,22744,27028,23540,24986,
实收资本(或股本)(万元),10667,10667,10667,8000,8000,8000,8000,8000,8000,
资本公积(万元),34444,34444,34427,10589,10589,10589,10589,10589,10589,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3338,3338,3338,3338,2609,2609,1947,1358,530,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),21621,19977,17729,18619,15308,14129,11673,9410,7064,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),70071,68426,66161,40547,36505,35327,32209,29357,26183,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),70071,68426,66161,40547,36505,35327,32209,29357,26183,
负债和所有者权益(或股东权益)总计(万元),103286,102096,99000,70833,60438,58071,59237,52897,51170,		
  
