报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2159097,1828695,2078791,1583842,1666160,1603941,1914089,1453935,1581745,1305670,1494870,1367636,1501700,984641,1455938,1055531,1118418,886106,1100450,1049706,1036195,471684,607018,586787,1083671,676046,671972,740992,988727,502956,638955,640892,728676,696724,556745,353986,436455,391160,444298,393672,347011,357151,322115,230177,203324,170449,164439,112815,115943,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,--,0,0,
交易性金融资产(万元),13,7,1205,10766,7622,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,965,1246,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,--,--,0,
应收票据(万元),201400,284324,318611,445387,382602,417278,411654,423755,339795,296447,331101,336717,322740,260400,273361,249813,261999,229130,235456,160835,192903,124625,126293,140371,103266,93809,80041,65132,69361,54703,55940,36627,31500,21871,51352,38561,40478,38079,43782,16246,24263,25195,27761,21579,23777,8622,8717,3470,11397,
应收账款(万元),1128851,1276690,1077129,1286305,1145427,1265485,1071138,1103097,825013,1177233,1032124,1058452,880398,1163007,900631,976710,794747,903246,703125,815586,536408,715732,495290,512841,365459,539932,431156,403960,305525,431566,371160,380215,264031,298898,267458,242225,191864,216886,185768,226213,170834,189110,149486,160656,143461,168971,129653,140138,109349,
预付款项(万元),259836,289429,266524,359664,269683,310468,281705,312907,226835,280169,397113,311412,301817,537324,485577,391828,293588,447747,341671,340237,362050,431898,422239,437343,327516,438408,454995,397271,308781,324238,200287,182223,137722,127633,122909,149357,137859,185228,123615,180537,182278,206683,172292,133232,90805,79149,51947,72616,54845,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,--,--,0,--,--,0,0,
