报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),133745,128984,166659,147799,155658,135426,106908,98879,101082,112175,110050,240045,150152,181135,168246,187595,200505,186187,134600,139212,98407,137017,67268,60949,45816,36155,38230,58254,89057,19917,28723,45985,38558,52879,39985,26739,88462,108274,57840,28313,23950,31976,57028,3071,2792,8436,6232,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,2,--,--,--,--,9000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,926,1121,--,2,76,1001,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),149958,98861,111797,78212,101474,50243,56888,59065,45804,42960,64954,52879,49306,39969,40707,31516,29740,53991,41658,24544,47297,29498,42129,50484,27706,23259,50040,48638,36503,25520,25818,28350,33343,12617,4689,4149,13174,3366,6410,4594,3242,6494,5330,884,644,90,303,
应收账款(万元),143901,123038,115991,117044,122554,100494,92863,93853,87068,86707,83334,80942,84417,87983,78657,92825,91047,83166,86683,103521,94467,83592,80454,77169,87732,78771,71123,73766,81397,75067,64075,58676,65072,57495,51108,50160,47977,41802,41550,49447,57616,50661,53929,4354,6942,4642,2627,
预付款项(万元),23662,21300,14573,19784,16914,15201,12389,14928,10702,13837,6662,15645,13195,14185,14645,14001,17164,22528,9714,20475,16916,12544,12639,43639,36009,34302,31924,42549,27316,31382,17022,20944,20320,17801,14174,20456,20721,25436,28154,18586,24979,19320,11881,2181,1135,2336,1275,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
