报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),70166,100341,133947,31477,44342,23508,32914,30546,21717,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,548,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),3450,6337,4020,2608,7563,5958,2575,5462,3959,
应收账款(万元),44050,43503,38619,38019,35699,37958,35062,33372,39605,
预付款项(万元),5524,2277,6424,4416,3049,4391,7348,9962,5622,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),741,835,721,1112,1037,1318,1286,852,2814,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),65140,66493,61115,65842,62259,62628,64166,62067,55430,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),35575,12911,199,12364,72,117,3061,3239,3956,
流动资产合计(万元),224647,232697,245045,155838,154021,135877,146411,146048,133102,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),125,125,--,125,1125,1125,1125,1000,1000,
持有至到期投资(万元),--,--,125,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),43706,42022,41131,39901,33358,33950,38110,36810,35073,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,171146,--,170404,--,157242,145482,--,113466,
累计折旧(万元),--,67488,--,63134,--,55145,50231,--,36275,
固定资产净值(万元),--,103658,--,107270,--,102098,95251,--,77191,
固定资产减值准备(万元),--,98,--,98,--,177,177,--,--,
固定资产(万元),100792,103560,105394,107172,104926,101921,95075,99617,77191,
在建工程(万元),5331,1769,1392,943,6186,11842,19398,3951,20924,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,576,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),19526,19577,19734,19843,20138,19031,18183,18514,19541,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),886,895,948,956,1139,1372,1699,285,267,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3498,3496,3530,3586,3518,3760,3726,3127,2859,
其他非流动资产(万元),1971,2013,2021,2065,2009,1692,--,--,--,
非流动资产合计(万元),175834,173457,174275,174592,172399,175269,177316,163304,156855,
资产总计(万元),400481,406154,419320,330430,326420,311146,323727,309352,289957,
短期借款(万元),25000,36000,54000,50000,62000,50000,67000,66920,51000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,304,--,71,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),3588,5300,5000,--,--,--,500,115,478,
应付账款(万元),21043,24524,21566,22646,20250,17153,14916,14081,9755,
预收账款(万元),4813,5559,5819,3159,3906,3484,4338,4190,4803,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),13466,11623,9959,13872,11697,13043,11495,9396,11219,
应交税费(万元),4175,3050,5053,3122,4317,3917,2876,2542,6622,
应付利息(万元),--,--,--,--,--,88,90,--,215,
应付股利(万元),22,22,22,8014,22,18,282,649,3836,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),4044,3914,5087,4089,4579,4555,5403,4432,5503,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),76152,89991,106505,104902,107075,92259,106971,102324,93432,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),244,244,244,244,244,244,244,244,244,
长期递延收益(万元),15187,15449,--,15974,16452,16807,16075,14359,12785,
递延所得税负债(万元),--,--,--,--,--,--,--,82,--,
其他非流动负债(万元),--,--,15712,--,--,--,--,--,--,
非流动负债合计(万元),15432,15694,15956,16218,16696,17051,16319,14685,13029,
负债合计(万元),91583,105685,122461,121120,123771,109310,123290,117010,106461,
实收资本(或股本)(万元),28415,28415,28415,21311,21311,21311,21311,21311,21000,
资本公积(万元),99937,99937,100270,24274,24274,24274,24274,24274,13994,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),1033,1033,1033,1033,1033,1034,1054,1067,1000,
盈余公积(万元),10414,10414,9685,9685,9328,9269,8699,7821,4828,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),154973,148061,141194,137201,132151,130987,131147,126174,127160,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),294771,287860,280596,193506,188100,186877,186488,180647,167974,
少数股东权益(万元),14127,12609,16263,15804,14549,14959,13949,11696,15523,
所有者权益(或股东权益)合计(万元),308898,300469,296859,209310,202649,201836,200437,192342,183497,
负债和所有者权益(或股东权益)总计(万元),400481,406154,419320,330430,326420,311146,323727,309352,289957,		
  
