报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),9544746,10527719,9404785,10622584,10444697,10492569,10380182,9306525,9444533,8908676,8991040,7878024,7700938,7126262,7465313,7176757,6147912,6212032,5834095,4959379,4955104,4678662,4446897,4222888,3855660,3769922,3698395,3284061,2931649,3014627,2583037,2395833,2018792,1757175,1690533,1518979,1338759,1168206,995259,883401,1000058,949329,754369,747121,633659,534242,392991,266950,255596,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,
拆出资金(万元),1409044,72712,295602,476742,113523,737679,959769,865490,844733,654754,804586,394740,316450,1103715,560499,700120,700771,296195,196799,199655,431321,656209,535460,953455,1070929,1010326,821123,868256,604681,498786,366081,219816,169055,177184,95000,60000,65000,80000,206900,61000,68000,110000,74000,30605,18575,53141,--,807,2897,
交易性金融资产(万元),8292384,8602798,7624277,6199147,7432512,4760445,3006034,2525035,3600786,3242190,3053167,1955159,2209831,1859515,1109034,826953,667949,620923,535702,345461,760794,795981,1136267,583023,732898,1169893,920437,699506,687238,574109,830179,951977,857911,839432,809862,798611,702689,946455,1166290,781578,810775,428307,978003,674064,767476,787914,912978,1003746,335810,
衍生金融资产(万元),996995,1088591,805532,644599,432918,191228,271547,487878,149210,262620,199908,232958,238827,178607,108638,76381,54600,38499,46049,39940,12406,11577,7113,5003,5672,7378,4683,7143,1690,219,151,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,--,--,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,--,0,0,0,0,0,0,--,--,--,
