报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),146363,141065,148763,141725,163935,107803,108708,131739,92889,98227,80159,116353,109000,137956,126173,127884,131633,146718,152674,170989,174928,194422,224721,249183,274326,175414,162025,159315,159873,136434,144812,144348,96328,80973,115823,94153,61119,64411,72375,67318,71878,53249,36368,27127,25876,22068,19079,23738,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),69,46,104,78,4,2,42,--,--,--,--,--,--,--,3000,--,166,--,--,67,104,419,695,89,--,--,--,--,--,--,57,57,5000,0,--,0,--,0,--,--,--,--,--,--,0,--,--,33,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),24252,15502,25834,21931,18377,13104,10922,13902,13867,18453,13625,9062,5649,7444,8025,9347,3967,11713,13580,13021,15246,14901,5855,6821,5235,10885,13132,9016,7128,6578,3380,3719,4753,5699,9589,7448,5699,6413,6129,6269,4004,5662,7145,5483,1449,1962,532,1594,
应收账款(万元),130142,134876,155473,130069,114770,106622,105795,101241,109494,108425,120029,91585,107483,94102,92713,83891,101715,111634,112261,91912,107262,98482,105794,92923,104880,97588,105086,84676,86128,98937,100178,74551,104504,92785,90710,82667,103224,84203,66808,63533,91822,101124,77887,66089,67453,67584,59824,54873,
预付款项(万元),6040,6149,6336,2885,7756,8377,6641,2969,6859,5144,5429,1968,4088,2981,3161,3226,4019,6125,5807,4809,7739,7216,10737,6448,26269,18971,12885,10415,12167,9800,9007,7703,7716,6541,8158,6974,3202,2201,3308,1418,8127,2574,4182,3515,4097,3443,4358,3797,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,150,103,54,6,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,--,--,--,536,--,--,--,507,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,415,933,0,
其他应收款(万元),15488,12964,17133,15297,14787,14458,12878,18410,20966,16217,16280,13818,12900,12629,15117,11658,10895,10065,10321,9914,10953,9986,10766,7205,10336,8886,7220,4741,4545,2990,2231,1782,3705,2590,2761,1796,5395,4471,4204,2300,2656,2512,2182,2104,2161,2580,4077,3478,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),118784,131653,126999,97065,98060,109185,102859,102765,102205,93455,86576,85963,87304,85657,78726,81203,86262,77314,75475,74852,69098,74655,74936,76677,66522,65063,58572,69271,56222,53752,50262,49653,46465,48881,46641,48568,46497,47907,49258,53901,49653,51455,45894,43693,42799,40180,42369,39521,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
