报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),24065,38447,12158,11966,6918,7464,4660,6423,6588,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,14,117,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),1055,1039,790,524,696,939,130,371,416,
应收账款(万元),11010,12851,10828,10422,9231,9351,9080,7627,5006,
预付款项(万元),477,746,1026,703,723,780,1222,858,925,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),531,353,344,331,292,319,305,743,4736,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),15701,12969,11420,10456,9402,8964,9179,7574,7541,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),13700,--,--,--,--,--,1326,6070,2000,
流动资产合计(万元),66539,66405,36566,34402,27261,27817,25902,29680,27329,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,16550,--,16126,15584,--,14377,--,--,
累计折旧(万元),--,8044,--,7513,6596,--,5564,--,--,
固定资产净值(万元),--,8506,--,8613,8988,--,8812,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),9216,8506,8362,8613,8988,8938,8812,8828,8868,
在建工程(万元),5791,5842,4829,3661,76,40,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2589,2588,2599,2621,2545,2573,2601,2596,593,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),194,214,235,255,306,209,235,8,26,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),201,207,198,197,135,159,143,127,80,
其他非流动资产(万元),1846,1798,1389,809,337,335,672,296,390,
非流动资产合计(万元),19838,19156,17611,16155,12387,12255,12464,11855,9957,
资产总计(万元),86377,85561,54177,50557,39648,40073,38367,41535,37287,
短期借款(万元),1000,2100,5300,5320,4800,8100,7670,11750,11420,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),5481,4907,5132,3066,2711,2087,3920,3799,5077,
应付账款(万元),13083,13677,11856,11116,6599,7805,7210,6600,5769,
预收账款(万元),736,735,493,432,267,381,394,357,380,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
